ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
12-10;12;Projekt;Rozwój i promocja Małopolskiego Produktu Uzdrowiskowego w ramach krajowych i europejskich sieci współpracy;RPMP.08.02.00-12-337/10-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.08.00.00;RPMP.08.02.00;;955,147.92;955,147.92;811,875.74;811,875.74;Stowarzyszenie Gmin Uzdrowiskowych RP;1230879373;33-380;Krynica-Zdrój;Małopolskie;Powiat nowosądecki;81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów;stowarzyszenie;09 Obszar współpracy transnarodowej;;;2011/03/22;2011/03/22
12-11;12;Projekt;Przyroda nie zna granic - współpraca Zespołu Parków Krajobrazowych z międzynarodowymi partnerami województwa małopolskiego w zakresie ochrony przyrody;RPMP.08.02.00-12-410/10-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.08.00.00;RPMP.08.02.00;;679,989.92;672,309.92;571,463.43;571,463.43;Województwo Małopolskie;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów;wspólnota samorządowa - województwo;09 Obszar współpracy transnarodowej;RPMP.08.02.00-12-410/10-01;Nie;2011/04/19;2011/04/29
12-12;12;Projekt;"""Przedmieścia – Współpraca międzyregionalna polsko-czesko-austriacka. Wymiana kulturowa. Aktywizacja społeczności regionów.""";RPMP.08.02.00-12-418/10-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.08.00.00;RPMP.08.02.00;;795,026.00;795,026.00;675,772.10;675,772.10;Akademia Sztuk Pięknych im. Jana Matejki w Krakowie;6750007570;31-157;Kraków;Małopolskie;Powiat m. Kraków;81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów;uczelnia wyższa;09 Obszar współpracy transnarodowej;RPMP.08.02.00-12-418/10-01;Nie;2011/03/23;2011/03/24
12-13;12;Projekt;Utworzenie europejskiej sieci współpracy w zakresie tzw. „sierocych” chorób kardiologicznych;RPMP.08.02.00-12-424/10-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.08.00.00;RPMP.08.02.00;;1,808,560.00;1,808,560.00;1,537,276.00;1,537,276.00;Krakowski Szpital Specjalistyczny im. Jana Pawła II w Krakowie;6771694570;31-202;Kraków;Małopolskie;Powiat m. Kraków;81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów;publiczny zakład opieki zdrowotnej;09 Obszar współpracy transnarodowej;;;2011/03/25;2011/03/30
12-14;12;Projekt;Budowanie sieci współpracy pomiędzy partnerami pow.olkuskiego i partnerami zagr.: gminami Batyżowce, Cserépfalu i Okland w obszarze rozwoju turystyki.;RPMP.08.02.00-12-434/10-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.08.00.00;RPMP.08.02.00;;734,502.14;672,492.14;571,618.00;485,875.30;"Lokalna Grupa Działania ""Nad Białą Przemszą""";6372120413;32-310;Klucze;Małopolskie;Powiat olkuski;81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów;stowarzyszenie;09 Obszar współpracy transnarodowej;;;2011/04/06;2011/04/11
12-15;12;Projekt;Szpital Bonifratrów w Krakowie w partnerskiej sieci współpracy placówek medycznych Europy i regionu.;RPMP.08.02.00-12-462/10-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.08.00.00;RPMP.08.02.00;;1,816,165.47;1,789,498.80;1,521,073.98;1,292,912.88;BONI FRATRES CRACOVIENSIS SPÓŁKA Z OGRANICZONĄ ODPOWIEDZIALNOŚCIĄ;6762409073;31-061;Kraków;Małopolskie;Powiat m. Kraków;81 Rozwiązania na rzecz podniesienia jakości opracowania, monitorowania, ewaluacji polityk i programów na poziomie krajowym, regionalnym i lokalnym, wzmocnienie zdolności w zakresie realizacji polityk i programów;spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;09 Obszar współpracy transnarodowej;;;2011/04/21;2011/04/21
12-16;12;Projekt;Ewaluacja i udział w zarządzaniu MRPO - Priorytet 9 PT MRPO;RPMP.09.01.00-12-057/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;220,000.00;220,000.00;187,000.00;187,000.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-057/11-04;Nie;2011/01/31;2010/12/31
12-17;12;Projekt;Monitoring MRPO - Priorytet 9 PT MRPO;RPMP.09.01.00-12-058/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;41,112.00;41,112.00;34,945.00;34,945.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-058/11-04;Nie;2011/01/31;2010/12/31
12-18;12;Projekt;Zarządzanie finansowe MRPO - Priorytet 9 PT MRPO;RPMP.09.01.00-12-059/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;25,000.00;25,000.00;21,250.00;21,250.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-059/11-04;Nie;2011/01/31;2010/12/31
12-19;12;Projekt;Utrzymanie systemów informatycznych na potrzeby MRPO - Priorytet 9 PT MRPO;RPMP.09.01.00-12-060/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;100,000.00;100,000.00;85,000.00;85,000.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-060/11-03;Nie;2011/01/31;2010/12/31
12-20;12;Projekt;Analizy i badania oraz usługi zewnętrzne na potrzeby wspierania wdrażania MRPO - Priorytet 9 PT MRPO;RPMP.09.01.00-12-061/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;150,000.00;150,000.00;127,500.00;127,500.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-061/11-03;Nie;2011/01/31;2010/12/31
12-21;12;Projekt;Obsługa procesu oceny projektów złożonych do MRPO 2007 - 2013 - Priorytet 9 PT MRPO;RPMP.09.01.00-12-063/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;190,000.00;190,000.00;161,500.00;161,500.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-063/11-03;Nie;2011/01/31;2010/12/31
12-22;12;Projekt;Wspomaganie procesu kontroli projektów wdrażanych w ramach MRPO - Priorytet 9 PT MRPO;RPMP.09.01.00-12-064/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;80,000.00;80,000.00;68,000.00;68,000.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-064/11-03;Nie;2011/01/31;2010/12/31
12-23;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - zasoby ludzkie;RPMP.09.01.00-12-066/11-01;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;13,520,000.00;13,095,000.00;11,130,750.00;11,130,750.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-066/11-04;Nie;2011/05/05;2011/05/16
12-24;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - seminaria w zakresie zarządzania i wdrażania ;RPMP.09.01.00-12-067/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;396,200.00;386,200.00;328,270.00;328,270.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-067/11-04;Nie;2011/01/31;2010/12/31
12-25;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - obsługa logistyczna i informatyczna;RPMP.09.01.00-12-068/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;4,865,000.00;4,865,000.00;4,135,250.00;4,135,250.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-068/11-04;Nie;2011/01/31;2010/12/31
12-26;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - podróże służbowe 9.1;RPMP.09.01.00-12-069/11-01;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;91,500.00;90,000.00;76,500.00;76,500.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-069/11-04;Nie;2011/05/05;2011/05/16
12-27;12;Projekt;Pomoc Techniczna MRPO - delegacje zagraniczne;RPMP.09.01.00-12-071/11-01;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;180,000.00;180,000.00;153,000.00;153,000.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-071/11-03;Nie;2011/03/08;2011/03/22
12-28;12;Projekt;"Działalność Instytucji Pośredniczącej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2011 roku - PT MRPO";RPMP.09.01.00-12-072/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.01.00;;7,727,809.00;7,495,482.00;6,371,160.00;6,371,160.00;Małopolskie Centrum Przedsiębiorczości;6751378475;31-542;Kraków;Małopolskie;Powiat m. Kraków;85 Przygotowanie, realizacja, monitorowanie i kontrola;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.01.00-12-072/11-04;Nie;2011/01/31;2010/12/31
12-29;12;Projekt;Działalność Centrum Informacyjnego FEM - Priorytet 9 PT MRPO;RPMP.09.02.00-12-062/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.02.00;;383,000.00;383,000.00;325,550.00;325,550.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-062/11-03;Nie;2011/01/31;2010/12/31
12-30;12;Projekt;Promocja MRPO - Priorytet 9 PT MRPO;RPMP.09.02.00-12-065/11-01;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.02.00;;1,480,000.00;1,478,000.00;1,256,300.00;1,256,300.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-065/11-03;Nie;2011/03/17;2011/03/30
12-31;12;Projekt;Pomoc Techniczna Priorytet 9 PT MRPO - podróże służbowe 9.2;RPMP.09.02.00-12-070/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.02.00;;7,000.00;6,500.00;5,525.00;5,525.00;Urząd Marszałkowski Województwa Małopolskiego;6762083499;31-156;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-070/11-04;Nie;2011/01/31;2010/12/31
12-32;12;Projekt;"Działalność informacyjno - promocyjna Instytucji Pośredniczącej II stopnia dla 2 osi priorytetowej MRPO ""Gospodarka regionalnej szansy"" w 2011 roku - PT MRPO";RPMP.09.02.00-12-073/11-00;Regionalny Program Operacyjny Województwa Małopolskiego;RPMP.09.00.00;RPMP.09.02.00;;512,000.00;510,000.00;433,500.00;433,500.00;Małopolskie Centrum Przedsiębiorczości;6751378475;31-542;Kraków;Małopolskie;Powiat m. Kraków;86 Ocena, badania/ekspertyzy, informacja i komunikacja;wojewódzka samorządowa jednostka organizacyjna;01 Obszar miejski;RPMP.09.02.00-12-073/11-04;Nie;2011/01/31;2010/12/31
16-4;16;Projekt;Roczny plan działań pomocy technicznej RPO WO 2007-2013 na 2010 r.;RPOP.07.01.00-16-001/09-05;Regionalny Program Operacyjny Województwa Opolskiego;RPOP.07.00.00;RPOP.07.01.00;;6,773,510.20;6,773,510.20;5,757,483.67;5,757,483.67;Województwo Opolskie (Urząd Marszałkowski Województwa Opolskiego);7542549660;45-082;Opole;;;85 Przygotowanie, realizacja, monitorowanie i kontrola;wspólnota samorządowa - województwo;00 Nie dotyczy;RPOP.07.01.00-16-001/09-11;Tak;2011/01/18;2011/01/19
20-6;20;Projekt;Wspieranie przedsiębiorczości w regionie poprzez zwiększenie zdolności poręczeniowej;RPPD.01.03.00-20-001/10-02;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.01.00.00;RPPD.01.03.00;;15,000,000.00;15,000,000.00;15,000,000.00;15,000,000.00;Łomżyński Fundusz Poręczeń Kredytowych Sp. z o.o.;7181955604;18-400;Łomża;Podlaskie;Powiat m. Łomża / Powiat łomżyński;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;01 Obszar miejski;;;2011/01/28;2011/02/01
20-7;20;Projekt;Zakup specjalistycznego wyposażenia do wykrywania i gaszenia pożarów lasów;RPPD.05.01.00-20-004/10-01;Regionalny Program Operacyjny Województwa Podlaskiego;RPPD.05.00.00;RPPD.05.01.00;;3,943,755.65;3,198,290.00;2,718,546.50;2,718,546.50;Regionalna Dyrekcja Lasów Państwowych w Białymstoku;5420303307;15-424;Białystok;Podlaskie;Powiat m. Białystok;53 Zapobieganie zagrożeniom (w tym opracowanie i wdrażanie planów i instrumentów zapobiegania i zarządzania zagrożeniami naturalnym i technologicznym);państwowa jednostka organizacyjna;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);RPPD.05.01.00-20-004/10-02;Nie;2011/04/15;2011/04/15
18-8;18;Projekt;Wsparcie kapitałowe Funduszu Pożyczkowego przy Leżajskim Stowarzyszeniu Rozwoju;RPPK.01.01.00-18-002/10-02;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;11,150,000.00;11,150,000.00;10,000,000.00;8,500,000.00;Leżajskie Stowarzyszenie Rozwoju;8161000067;37-300;Leżajsk;Podkarpackie;Powiat leżajski;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;stowarzyszenie;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/03/25;2011/03/31
18-9;18;Projekt;Rozszerzenie działalności pożyczkowej RIG poprzez dokapitalizowanie funduszu pożyczkowego;RPPK.01.01.00-18-004/10-02;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;10,000,000.00;10,000,000.00;10,000,000.00;8,500,000.00;Regionalna Izba Gospodarcza;8652039216;37-450;Stalowa Wola;Podkarpackie;Powiat stalowowolski;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;stowarzyszenie;01 Obszar miejski;;;2011/04/20;2011/04/20
18-10;18;Projekt;"Dofinansowanie funduszu pożyczkowego prowadzonego przez Agencję Rozwoju Regionalnego "" MARR"" S.A. w Mielcu";RPPK.01.01.00-18-005/10-02;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;11,111,112.00;11,111,112.00;10,000,000.00;8,500,000.00;"Agencja Rozwoju Regionalnego ""MARR"" Spółka Akcyjna";8170005093;39-300;Mielec;Podkarpackie;Powiat mielecki;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka akcyjna - małe przedsiębiorstwo;01 Obszar miejski;;;2011/04/20;2011/04/20
18-11;18;Projekt;Program pożyczkowy wspierania przedsiębiorczości w województwie podkarpackim;RPPK.01.01.00-18-006/10-02;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;11,088,270.00;11,000,000.00;9,999,999.90;8,499,999.91;Fundacja Wspomagania Wsi;5272236707;01-022;Warszawa;Mazowieckie;Powiat m. st. Warszawa;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;fundacja;05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia);;;2011/05/25;2011/05/31
18-12;18;Projekt;Dokapitalizowanie funduszu pożyczkowego Podkarpackiej Izby Gospodarczej w Krośnie;RPPK.01.01.00-18-007/10-03;Regionalny Program Operacyjny Województwa Podkarpackiego;RPPK.01.00.00;RPPK.01.01.00;;3,000,000.00;3,000,000.00;2,700,000.00;2,295,000.00;Podkarpacka Izba Gospodarcza;6840019826;38-400;Krosno;Podkarpackie;Powiat krośnieński / Powiat m. Krosno;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;samorząd gospodarczy i zawodowy;01 Obszar miejski;;;2011/04/06;2011/04/08
22-5;22;Projekt;Powiatowe Centra Informacyjne Pomorskiego Funduszu Pożyczkowego sp. z o.o. i Pomorskiego Regionalnego Funduszu Poręczeń Kredytowych sp. z o.o.;RPPM.01.04.00-00-004/08-08;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.04.00;;8,659,443.60;8,659,443.60;6,494,582.70;6,494,582.70;Pomorski Fundusz Pożyczkowy Spółka z ograniczoną odpowiedzialnością;5832878483;80-116;Gdańsk;Pomorskie;Powiat m. Gdańsk;05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw;spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;01 Obszar miejski;RPPM.01.04.00-00-004/08-09;Nie;2011/05/16;2011/05/16
22-6;22;Projekt;"""Od inicjatywy klastrowej do sopockiego Klastra Turystycznego"" - program wsparcia i rozwoju";RPPM.01.05.02-00-001/10-01;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;501,567.32;495,812.46;371,859.34;371,859.34;Gmina Miasta Sopotu;5851411941;81-704;Sopot;Pomorskie;Powiat m. Sopot;03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);wspólnota samorządowa - gmina;01 Obszar miejski;;;2011/04/22;2011/04/22
22-7;22;Projekt;Wsparcie tworzenia i rozwoju powiązań kooperacyjnych w Klastrze Kluczowym Województwa Pomorskiego - Bałtyckim Klastrze Ekoenergetycznym.;RPPM.01.05.02-00-003/10-00;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;1,328,466.57;1,289,167.21;966,875.40;966,875.40;INSTYTUT MASZYN PRZEPŁYWOWYCH IM. ROBERTA SZEWALSKIEGO POLSKIEJ AKADEMII NAUK;5840357882;80-231;Gdańsk;Pomorskie;Powiat m. Gdańsk;03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);jednostka naukowa;01 Obszar miejski;;;2011/04/13;2011/04/15
22-8;22;Projekt;Wzmocnienie współpracy środowiska naukowego GUMed z podmiotami gospodarczymi o charakterze regionalnym i ponadregionalnym oraz rozwój przedsiębiorczości akademickiej w GUMed.;RPPM.01.05.02-00-007/08-09;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;953,730.40;922,735.00;692,051.25;692,051.25;GDAŃSKI UNIWERSYTET MEDYCZNY;5840955985;80-210;Gdańsk;Pomorskie;Powiat m. Gdańsk;03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);uczelnia wyższa;01 Obszar miejski;RPPM.01.05.02-00-007/08-06;Nie;2011/04/06;2011/04/06
22-9;22;Projekt;Budowa sieci transferu wiedzy na temat kierunków i możliwości rozwoju badań w laboratorium falowym oraz in situ przy wykorzystaniu innowacyjnej aparatury badawczej;RPPM.01.05.02-00-011/08-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.05.00;RPPM.01.05.02;250,000.00;250,000.00;187,500.00;187,500.00;Instytu Budownictwa Wodnego PAN;5840902434;80-328;Gdańsk;Pomorskie;Powiat m. Gdańsk;03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.);jednostka naukowa;01 Obszar miejski;RPPM.01.05.02-00-011/08-05;Nie;2011/03/14;2011/03/14
22-10;22;Projekt;"""Powiat chojnicki – atrakcyjny, innowacyjny, przyjazny inwestycjom"" - budowa portalu ""Biznes Chojnice"" i kampania wizerunkowa powiatu chojnickiego.";RPPM.01.06.01-00-003/09-02;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;331,272.00;331,272.00;248,454.00;248,454.00;Powiat Chojnicki;5551917808;89-600;Chojnice;Pomorskie;Powiat chojnicki;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;wspólnota samorządowa - powiat;01 Obszar miejski;RPPM.01.06.01-00-003/09-02;Nie;2011/01/14;2011/01/14
22-11;22;Projekt;Inwestuj w Słupsku.;RPPM.01.06.01-00-004/08-03;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;836,230.00;836,172.87;627,129.63;627,129.63;Gmina Miejska Słupsk;8391005507;76-200;Słupsk;Pomorskie;Powiat człuchowski / Powiat słupski;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;wspólnota samorządowa - gmina;01 Obszar miejski;RPPM.01.06.01-00-004/08-06;Nie;2011/04/28;2011/04/28
22-12;22;Projekt;INWESTUJ W POMORSKIE- Promocja atrakcyjnosci inwestycyjnej regionu województwa pomorskiego w krajach Skandynawskich wraz z doradztwem dotyczacym obsługi potencjalnych inwestorów.;RPPM.01.06.01-00-004/09-01;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;469,180.99;426,756.69;320,067.51;320,067.51;Pomorska Agencja Rozwoju Regionalnego S.A.;8390029569;76-200;Słupsk;Pomorskie;Powiat człuchowski / Powiat słupski;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;spółka akcyjna - duże przedsiębiorstwo;01 Obszar miejski;;;2011/05/26;2011/05/26
22-13;22;Projekt;Promocja gospodarcza województwa pomorskiego na terenie Azji południowo-wschodniej;RPPM.01.06.01-00-009/09-04;Regionalny Program Operacyjny Województwa Pomorskiego;RPPM.01.00.00;RPPM.01.06.00;RPPM.01.06.01;580,284.00;580,284.00;435,213.00;435,213.00;Pomorska Specjalna Strefa Ekonomiczna sp. z o.o.;5880019192;81-703;Sopot;Pomorskie;Powiat m. Sopot;09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP;spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;01 Obszar miejski;;;2011/03/10;2011/03/10
