ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
12-61-2;12-61;Projekt;Wyposażenie i uruchomienie Centrum Urazowego w Szpitalu Uniwersyteckim w Krakowie – Etap II;POIS.12.01.00-00-067/10-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;11,273,000.00;11,243,000.00;11,243,000.00;9,556,550.00;Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital Uniwersytecki w Krakowie;6751199442;31-501;Kraków;Małopolskie;Powiat m. Kraków;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-067/10-01;Nie;2010/12/22;2010/12/23
02-08-2;02-08;Projekt;Poprawa jakości oraz skuteczności działań jednostek ratownictwa medycznego Zespołu Opieki Zdrowotnej w Kłodzku poprzez wymianę ambulansów sanitarnych wraz z wyposażeniem medycznym.;POIS.12.01.00-00-070/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,060,000.00;1,060,000.00;901,000.00;901,000.00;Zespół Opieki Zdrowotnej w Kłodzku;8831598671;57-300;Kłodzko;Dolnośląskie;Powiat kłodzki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-070/08-03;Tak;2010/03/01;2010/03/10
22-11-2;22-11;Projekt;Zakup specjalistycznego ambulansu dla Publicznego Zakładu Opieki Zdrowotnej Szpitala im. Franciszka Żaczka w Pucku.;POIS.12.01.00-00-083/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;419,810.63;419,810.63;356,839.03;356,839.03;Samodzielny Publiczny Zakład Opieki Zdrwotnej Szpital im. Franciszka Żaczka w Pucku;5871471188;84-100;Puck;Pomorskie;Powiat pucki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-083/08-03;Tak;2010/03/01;2010/03/03
30-17-2;30-17;Projekt;Zakup ambulansów sanitarnych wraz z wyposażeniem na potrzeby specjalistycznych i podstawowych zespołów ratownictwa medycznego ZZOZ w Ostrowie Wlkp.;POIS.12.01.00-00-085/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,222,223.05;1,222,223.05;1,038,889.59;1,038,889.59;Zespół Zakładów Opieki Zdrowotnej w Ostrowie Wielkopolskim;6222256387;63-400;Ostrów Wielkopolski;Wielkopolskie;Powiat ostrowski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-085/08-04;Tak;2010/02/26;2010/03/10
10-09;10;Powiat;Powiat pajęczański;;;;;;350000.0;350000.0;297500.0;297500.0;;;;;;;;;;;;;
10-09-1;10-09;Projekt;"Wsparcie systemu ratownictwa medycznego w powiecie pajęczańskim poprzez zakup ambulansu sanitarnego typu ""S"" z wyposażeniem dla SP ZOZ w Pajęcznie.";POIS.12.01.00-00-088/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;350,000.00;350,000.00;297,500.00;297,500.00;Samodzielny Publiczny Zespół Opieki Zdrowotnej w Pajęcznie;5741781186;98-330;Pajęczno;Łódzkie;Powiat pajęczański;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-088/08-03;Tak;2010/03/01;2010/03/09
30-20;30;Powiat;Powiat pleszewski;;;;;;375535.3;375535.3;319205.0;319205.0;;;;;;;;;;;;;
30-20-1;30-20;Projekt;Zakup ambulansu ratunkowego w celu poprawy bezpieczeństwa zdrowotnego mieszkańców powiatu pleszewskiego.;POIS.12.01.00-00-094/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;375,535.30;375,535.30;319,205.00;319,205.00;Pleszewskie Centrum Medyczne w Pleszewie Sp. z o.o.;6080074563;63-300;Pleszew;Wielkopolskie;Powiat pleszewski;76 Infrastruktura ochrony zdrowia;niepubliczny zakład opieki zdrowotnej (w tym osoby prowadzące praktyki lekarskie/pielęgniarskie);00 Nie dotyczy;POIS.12.01.00-00-094/08-04;Tak;2010/03/01;2010/03/09
12-07-2;12-07;Projekt;Zakup karetek na potrzeby SOR dla Szpitala Powiatowego w Limanowej w celu podniesienia bezpieczeństwa zdrowotnego mieszkańców powiatu limanowskiego.;POIS.12.01.00-00-095/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;776,462.86;776,462.86;659,993.43;659,993.43;Szpital Powiatowy w Limanowej;7371741935;34-600;Limanowa;Małopolskie;Powiat limanowski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-095/08-02;Tak;2010/03/01;2010/03/03
30-09;30;Powiat;Powiat kolski;;;;;;373691.33;373691.33;313040.65;313040.65;;;;;;;;;;;;;
30-09-1;30-09;Projekt;Poprawa dostępności, jakości i efektywności ratownictwa medycznego w powiecie kolskim poprzez zakup ambulansów z wyposażeniem dla SOR SP ZOZ w Kole.;POIS.12.01.00-00-096/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;343,044.80;343,044.80;291,588.08;291,588.08;Samodzielny Publiczny Zakład Opieki Zdrowotnej w Kole;6661889172;62-600;Koło;Wielkopolskie;Powiat kolski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-096/08-03;Tak;2010/08/31;2010/09/10
24-06;24;Powiat;Powiat kłobucki;;;;;;419082.42;358000.0;304300.0;304300.0;;;;;;;;;;;;;
24-06-1;24-06;Projekt;Zdążyć na czas! - zakup ambulansu ratunkowego dla ZOZ w Kłobucku.;POIS.12.01.00-00-097/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;419,082.42;358,000.00;304,300.00;304,300.00;Zespół Opieki Zdrowotnej w Kłobucku;5741778741;42-100;Kłobuck;Śląskie;Powiat kłobucki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;;;2010/03/02;2010/04/21
12-18-3;12-18;Projekt;Zakup dwóch ambulansów sanitarnych celem wymiany środków transportu dla potrzeb zespołów ratownictwa medycznego w Dziale Pomocy Doraźnej Zespołu Zakładów Opieki Zdrowotnej w Wadowicach.;POIS.12.01.00-00-100/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;800,000.00;751,935.60;639,145.26;639,145.26;Zespół Zakładów Opieki Zdrowotnej w Wadowicach ;5512124676;34-100;Wadowice;Małopolskie;Powiat wadowicki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-100/08-01;Tak;2010/03/02;2010/03/15
30-27;30;Powiat;Powiat turecki;;;;;;1088391.63;1088391.63;920535.9;920535.9;;;;;;;;;;;;;
30-27-1;30-27;Projekt;Zakup specjalistycznych środków transportu sanitarnego wraz z wyposażeniem na potrzeby zespołów ratownictwa medycznego  SP ZOZ w Turku.;POIS.12.01.00-00-103/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,057,745.10;1,057,745.10;899,083.33;899,083.33;Samodzielny Publiczny Zespół Opieki Zdrowotnej w Turku;6681580495;62-700;Turek;Wielkopolskie;Powiat turecki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-103/08-05;Tak;2010/03/02;2010/04/21
06-61;06;Powiat;Powiat m. Biała Podlaska;;;;;;1992700.0;1992700.0;1693795.0;1693795.0;;;;;;;;;;;;;
06-61-1;06-61;Projekt;Zakup specjalistycznych środków transportu sanitarnego wraz z wyposażeniem na potrzeby zespołów ratownictwa medycznego WSPRiTS w Białej Podlaskiej.;POIS.12.01.00-00-108/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,992,700.00;1,992,700.00;1,693,795.00;1,693,795.00;Wojewódzka Stacja Pogotowia Ratunkowego i Transportu Sanitarnego w Białej Podlaskiej;5371950595;21-500;Biała Podlaska;Lubelskie;Powiat bialski / Powiat m. Biała Podlaska;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-108/08-03-K01;Tak;2010/03/04;2010/03/04
04-19;04;Powiat;Powiat żniński;;;;;;378697.69;318215.42;270483.1;270483.1;;;;;;;;;;;;;
04-19-1;04-19;Projekt;Poprawa skuteczności udzielania pomocy Zespołów Ratownictwa Medycznego poprzez wymianę ambulansu wraz z wyposażeniem dla Pałuckiego Centrum Zdrowia.;POIS.12.01.00-00-109/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;378,697.69;318,215.42;270,483.10;270,483.10;Pałuckie Centrum Zdrowia - spółka z ograniczoną odpowiedzialnością;5621688969;88-400;Żnin;Kujawsko-pomorskie;Powiat żniński;76 Infrastruktura ochrony zdrowia;niepubliczny zakład opieki zdrowotnej (w tym osoby prowadzące praktyki lekarskie/pielęgniarskie);00 Nie dotyczy;POIS.12.01.00-00-109/08-01;Tak;2010/03/02;2010/04/21
24-15-2;24-15;Projekt;Poprawa skuteczności udzielania pomocy w stanach zagrożenia zdrowotnego poprzez wymianę ambulansu pogotowia ratunkowego w Wodzisławiu Śląskim.;POIS.12.01.00-00-115/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;424,126.00;422,540.00;359,159.00;359,159.00;Zakład Opieki Zdrowotnej Zespół Opieki Zdrowotnej w Wodzisławiu Śląskim;6471839389;44-300;Wodzisław Śląski;Śląskie;Powiat wodzisławski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-115/08-03;Tak;2010/04/08;2010/04/13
16-09;16;Powiat;Powiat opolski;;;;;;680000.0;680000.0;578000.0;578000.0;;;;;;;;;;;;;
16-09-1;16-09;Projekt;Wymiana dwóch ambulansów specjalistycznych z wyposażeniem dla Opolskiego Centrum Ratownictwa Medycznego w Opolu.;POIS.12.01.00-00-116/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;680,000.00;680,000.00;578,000.00;578,000.00;Opolskie Centrum Ratownictwa Medycznego;7542650979;45-369;Opole;;;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-116/08-02;Tak;2010/03/25;2010/03/26
28-11;28;Powiat;Powiat nidzicki;;;;;;457978.33;438604.3;372813.65;372813.65;;;;;;;;;;;;;
28-11-1;28-11;Projekt;Zakup ambulansu wraz z wyposażeniem na potrzeby podstawowego zespołu ratownictwa medycznego dla powiatu nidzickiego.;POIS.12.01.00-00-119/08-03;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;457,978.33;438,604.30;372,813.65;372,813.65;Zespół Opieki Zdrowotnej w Nidzicy;9840078782;13-100;Nidzica;Warmińsko-mazurskie;Powiat nidzicki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-119/08-03;Tak;2010/03/01;2010/03/03
12-16-2;12-16;Projekt;Doposażenie Powiatowej Stacji Pogotowia Ratunkowego w Tarnowie poprzez wymianę dwóch ambulansów.;POIS.12.01.00-00-120/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;710,000.00;710,000.00;603,500.00;603,500.00;Powiat Tarnowski;9930088270;33-100;Tarnów;Małopolskie;Powiat m. Tarnów / Powiat tarnowski;76 Infrastruktura ochrony zdrowia;wspólnota samorządowa - powiat;00 Nie dotyczy;POIS.12.01.00-00-120/08-03;Tak;2010/01/28;2010/03/05
04-04-3;04-04;Projekt;Świadczenia zdrowotne na wysokim poziomie w powiecie chełmińskim - zakup specjalistycznych środków transportu sanitarnego;POIS.12.01.00-00-121/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;419,335.20;419,335.20;356,434.92;356,434.92;Zespół Opieki Zdrowotnej w Chełmnie;8751350414;86-200;Chełmno;Kujawsko-pomorskie;Powiat chełmiński;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-121/08-03;Tak;2010/03/02;2010/04/21
24-17-2;24-17;Projekt;Wzrost bezpieczeństwa zdrowotnego w powiecie żywieckim poprzez zakup ambulansów wraz z wyposażeniem dla Działu Pomocy Doraźnej Zespołu ZOZ w Żywcu;POIS.12.01.00-00-122/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;762,307.36;740,100.00;629,085.00;629,085.00;Zespół Zakładów Opieki Zdrowotnej w Żywcu;5532089262;34-300;Żywiec;Śląskie;Powiat żywiecki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;;;2010/03/01;2010/03/03
12-16-3;12-16;Projekt;Doposażenie Powiatowej Stacji Pogotowia Ratunkowego w Tarnowie poprzez zakup nowego ambulansu;POIS.12.01.00-00-124/08-03;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;314,561.69;314,561.69;267,377.44;267,377.44;Powiat Tarnowski;9930088270;33-100;Tarnów;Małopolskie;Powiat m. Tarnów / Powiat tarnowski;76 Infrastruktura ochrony zdrowia;wspólnota samorządowa - powiat;00 Nie dotyczy;;;2010/05/10;2010/05/17
18-08;18;Powiat;Powiat leżajski;;;;;;350143.59;350143.59;297622.05;297622.05;;;;;;;;;;;;;
18-08-1;18-08;Projekt;Zakup ambulansu na potrzeby zespołów  wyjazdowych działających w ramach SOR SP ZOZ w Leżajsku;POIS.12.01.00-00-127/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;350,143.59;350,143.59;297,622.05;297,622.05;Samodzielny Publiczny Zespół Opieki Zdrowotnej Leżajsk;8161452585;37-300;Leżajsk;Podkarpackie;Powiat leżajski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-127/08-01;Tak;2010/04/16;2010/04/20
22-08-2;22-08;Projekt;Zakup ambulansu wraz z wyposażeniem dla SPS ZOZ w Lęborku w celu poprawy jakości ratownictwa medycznego w Powiecie Lęborskim;POIS.12.01.00-00-130/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;348,178.04;348,178.04;295,951.33;295,951.33;Samodzielny Publiczny Specjalistyczny Zakład Opieki Zdrowotnej w Lęborku;8411461899;84-300;Lębork;Pomorskie;Powiat lęborski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-130/08-03;Tak;2010/03/02;2010/04/21
22-05;22;Powiat;Powiat kartuski;;;;;;789359.4;789359.4;670955.49;670955.49;;;;;;;;;;;;;
22-05-1;22-05;Projekt;Poprawa efektywności systemu ochrony zdrowia w Powiecie Kartuskim poprzez zakup ambulansów na potrzeby oddziału ratunkowego.;POIS.12.01.00-00-133/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;789,359.40;789,359.40;670,955.49;670,955.49;Powiat Kartuski;5891638355;83-300;Kartuzy;Pomorskie;Powiat kartuski;76 Infrastruktura ochrony zdrowia;powiatowa samorządowa jednostka organizacyjna;00 Nie dotyczy;POIS.12.01.00-00-133/08-03;Tak;2010/06/30;2010/09/06
18-05-3;18-05;Projekt;Zakup ambulansów wraz z wyposażeniem na potrzeby Ratownictwa Medycznego Szpitala Specjalistycznego w Jaśle;POIS.12.01.00-00-134/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;811,734.24;696,379.80;591,922.83;591,922.83;Szpital Specjalistyczny w Jaśle;6851950733;38-200;Jasło;Podkarpackie;Powiat jasielski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-134/08-05;Tak;2010/03/01;2010/03/03
14-22;14;Powiat;Powiat przasnyski;;;;;;959111.72;947111.8;805045.03;805045.03;;;;;;;;;;;;;
14-22-1;14-22;Projekt;Zapewnienie najwyższej efektywności działań ratownictwa medycznego w powiecie przasnyskim poprzez zakup 3 ambulansów;POIS.12.01.00-00-135/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;959,111.72;947,111.80;805,045.03;805,045.03;Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Przasnyszu;7611333881;06-300;Przasnysz;Mazowieckie;Powiat przasnyski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-135/08-04;Tak;2010/03/01;2010/03/03
26;;Województwo;Świętokrzyskie;;;;;;10843443.55;10799069.17;6581492.59;6581492.59;;;;;;;;;;;;;
26-12;26;Powiat;Powiat staszowski;;;;;;452578.75;408204.37;346973.71;346973.71;;;;;;;;;;;;;
26-12-1;26-12;Projekt;Poprawa skuteczności działań w stanie nagłego zagrożenia życia w powiecie staszowskim poprzez zakup dodatkowego ambulansu przez SPZZOZ w Staszowie;POIS.12.01.00-00-139/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;452,578.75;408,204.37;346,973.71;346,973.71;Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Staszowie;8661455641;28-200;Staszów;Świętokrzyskie;Powiat staszowski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-139/08-05;Tak;2010/03/02;2010/04/21
04-12-2;04-12;Projekt;Wymiana ambulansu na potrzeby zespołu ratownictwa medycznego specjalistycznego w SP ZOZ Rypin.;POIS.12.01.00-00-140/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;500,261.30;500,261.30;425,222.10;425,222.10;Samodzielny Publiczny Zakład Opieki Zdrowotnej ;8921296985;87-500;Rypin;Kujawsko-pomorskie;Powiat rypiński;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-140/08-04;Tak;2010/10/11;2010/10/13
16-02;16;Powiat;Powiat głubczycki;;;;;;1018000.0;1018000.0;865300.0;865300.0;;;;;;;;;;;;;
16-02-1;16-02;Projekt;Poprawa bezpieczeństwa zdrowotnego mieszkańców powiatu głubczyckiego poprzez zakup nowych ambulansów ratowniczych wraz z wyposażeniem.;POIS.12.01.00-00-155/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,018,000.00;1,018,000.00;865,300.00;865,300.00;Powiat Głubczycki;7481418164;48-100;Głubczyce;Opolskie;Powiat głubczycki;76 Infrastruktura ochrony zdrowia;powiatowa samorządowa jednostka organizacyjna;00 Nie dotyczy;POIS.12.01.00-00-155/08-01;Tak;2010/04/30;2010/08/16
12-01-2;12-01;Projekt;Wzrost dostępu do wysokiej jakości usług medycznych przedszpitalnych przez wymianę ambulansu z wyposażeniem dla ratownictwa medycznego SPZOZ w Bochni.;POIS.12.01.00-00-157/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;490,500.00;478,500.00;406,725.00;406,725.00;Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital Powiatowy w Bochni;8681604021;32-700;Bochnia;Małopolskie;Powiat bocheński;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-157/08-07;Tak;2010/03/02;2010/04/21
12-09-2;12-09;Projekt;Poprawa bezpieczeństwa zdrowotnego mieszkańców powiatu myślenickiego i turystów poprzez wymianę zużytych ambulansów.;POIS.12.01.00-00-158/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;600,000.00;600,000.00;510,000.00;510,000.00;Powiat Myślenicki;6811692319;32-400;Myślenice;Małopolskie;Powiat myślenicki;76 Infrastruktura ochrony zdrowia;wspólnota samorządowa;00 Nie dotyczy;POIS.12.01.00-00-158/08-03;Nie;2010/08/31;2010/09/06
24-69;24;Powiat;Powiat m. Katowice;;;;;;5925900.0;5627000.0;4782950.0;4782950.0;;;;;;;;;;;;;
24-69-1;24-69;Projekt;Zakup podstawowych i specjalistycznych ambulansów na potrzeby Wojewódzkiego Pogotowia Ratunkowego w Katowicach.;POIS.12.01.00-00-159/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;5,925,900.00;5,627,000.00;4,782,950.00;4,782,950.00;Wojewódzkie Pogotowie Ratunkowe w Katowicach;9542260707;40-024;Katowice;Śląskie;Powiat m. Katowice;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-159/08-05;Nie;2010/03/01;2010/03/09
28-13;28;Powiat;Powiat olecki;;;;;;379702.23;371162.23;315487.89;315487.89;;;;;;;;;;;;;
28-13-1;28-13;Projekt;"Zakup ambulansu wraz z wyposażeniem dla Podstawowego Zespołu Ratownictwa Medycznego w powiecie oleckim przez ""Olmedica w Olecku - Sp. z o.o."".";POIS.12.01.00-00-167/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;379,702.23;371,162.23;315,487.89;315,487.89;"""Olmedica w Olecku - Sp. z o.o.""";8471488956;19-400;Olecko;Warmińsko-mazurskie;Powiat olecki;76 Infrastruktura ochrony zdrowia;spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIS.12.01.00-00-167/08-02;Tak;2010/03/22;2010/03/22
32-09;32;Powiat;Powiat koszaliński;;;;;;331140.0;331140.0;281469.0;281469.0;;;;;;;;;;;;;
32-09-1;32-09;Projekt;Zmniejszenie śmiertelnych następstw wypadków i powikłań zdrowia mieszkańców gminy Polanów poprzez zakup wysokiej klasy środka transportu sanitarnego.;POIS.12.01.00-00-168/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;331,140.00;331,140.00;281,469.00;281,469.00;Zespół Opieki Zdrowotnej w Polanowie;6691072702;76-010;Polanów;Zachodniopomorskie;Powiat koszaliński;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-168/08-02;Tak;2010/10/04;2010/10/06
06-08;06;Powiat;Powiat lubartowski;;;;;;1621407.95;1587724.87;1349566.13;1349566.13;;;;;;;;;;;;;
06-08-1;06-08;Projekt;Poprawa skuteczności udzielania pomocy przedszpitalnej na terenie działania SP ZOZ w Lubartowie poprzez zakup ambulansów ratowniczych.;POIS.12.01.00-00-169/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,621,407.95;1,587,724.87;1,349,566.13;1,349,566.13;Samodzielny Publiczny Zakład Opieki Zdrowotnej w Lubartowie;7141632875;21-100;Lubartów;Lubelskie;Powiat lubartowski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-169/08-06;Tak;2010/03/01;2010/03/09
24-09-2;24-09;Projekt;Poprawa efektywności pracy zespołów ratownictwa medycznego w Samodzielnym Publicznym Zespole Opieki Zdrowotnej w Myszkowie poprzez zakup dwóch nowoczesnych ambulansów.;POIS.12.01.00-00-183/08-02;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;765,000.00;765,000.00;650,250.00;650,250.00;Samodzielny Publiczny Zespół Opieki Zdrowotnej;5771744296;42-300;Myszków;Śląskie;Powiat myszkowski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-183/08-02-K01;Tak;2010/03/02;2010/05/28
14-64;14;Powiat;Powiat m. Siedlce;;;;;;1209092.0;1055250.0;896962.5;896962.5;;;;;;;;;;;;;
14-64-1;14-64;Projekt;Zwiększenie skuteczności działania Zespołów Ratownictwa Medycznego SP ZOZ RM-MEDITRANS w Siedlcach poprzez wymianę 3 ambulansów medycznych.;POIS.12.01.00-00-202/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,209,092.00;1,055,250.00;896,962.50;896,962.50;"Samodzielny Publiczny Zakład Opieki Zdrowotnej ""RM-MEDITRANS"" Stacja Pogotowia Ratunkowego i Transportu Sanitarnego w Siedlcach";8212098373;08-110;Siedlce;Mazowieckie;Powiat m. Siedlce / Powiat siedlecki;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-202/08-03;Tak;2010/03/25;2010/03/25
10-01;10;Powiat;Powiat bełchatowski;;;;;;1443410.0;1443410.0;1226898.5;1226898.5;;;;;;;;;;;;;
10-01-1;10-01;Projekt;Zakup aparatury i sprzętu medycznego dla szpitalnego oddziału ratunkowego Szpitala Wojewódzkiego im. Jana Pawła II w Bełchatowie;POIS.12.01.00-00-211/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;1,443,410.00;1,443,410.00;1,226,898.50;1,226,898.50;Szpital Wojewódzki im. Jana Pawła II w Bełchatowie;7691787666;97-400;Bełchatów;Łódzkie;Powiat bełchatowski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;POIS.12.01.00-00-211/08-02;Nie;2010/09/30;2010/10/04
16-01-3;16-01;Projekt;Przebudowa pomieszczeń Brzeskiego Centrum Medycznego w Brzegu na Szpitalny Oddział Ratunkowy;POIS.12.01.00-00-212/08-01;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;6,115,560.95;6,115,560.95;5,198,226.80;5,198,226.80;Powiat Brzeski;7471567388;49-300;Brzeg;Opolskie;Powiat brzeski;76 Infrastruktura ochrony zdrowia;wspólnota samorządowa - powiat;00 Nie dotyczy;;;2010/12/31;2011/01/25
12-02-2;12-02;Projekt;Dostosowanie Szpitalnego Oddziału Ratunkowego w SPZOZ w Brzesku do wymogów obowiązujących przepisów prawa, wraz z doposażeniem  w aparaturę medyczną.;POIS.12.01.00-00-216/08-00;Program Operacyjny Infrastruktura i Środowisko;POIS.12.00.00;POIS.12.01.00;;4,128,391.93;4,123,511.93;3,504,985.14;3,504,985.14;Samodzielny Publiczny Zespół Opieki Zdrowotnej w Brzesku;8691663456;32-800;Brzesko;Małopolskie;Powiat brzeski;76 Infrastruktura ochrony zdrowia;publiczny zakład opieki zdrowotnej;00 Nie dotyczy;;;2010/09/30;2010/10/04
