ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oœ priorytetowa <Kod>;Dzia³anie <Kod>;Poddzia³anie <Kod>;Wartoœæ ogó³em;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowoœæ;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o p³atnoœæ dla najbardziej aktualnej Umowy/Aneksu;Projekt zakoñczony (Wniosek o p³atnoœæ koñcow¹);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
33-43;33;Projekt;Ochrona w³asnoœci intelektualnej z zakresie weterynaryjnych produktów leczniczych dla pszczó³ ;POIG.01.03.02-00-003/08-01;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;98,980.00;91,500.00;91,500.00;77,775.00;Instytut Przemys³u Organicznego;5250008577;03-236;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-003/08-10-K01;Tak;2010/04/12;2010/04/13
33-44;33;Projekt;Ochrona patentowa metody aktywacji fosfofruktokinazy eukariotów, ze szczególnym uwzglêdnieniem zastosowania w procesach przemys³owych. ;POIG.01.03.02-00-005/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;115,000.00;115,000.00;115,000.00;97,750.00;Instytut Chemii Bioorganicznej PAN;7770002062;61-704;Poznañ;Wielkopolskie;Powiat m. Poznañ;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-005/08-12;Nie;2010/12/30;2010/12/30
33-45;33;Projekt;Ochrona patentowa metody aktywacji i inhibicji fosfofruktokinazy eukariotów, ze szczególnym uwzglêdnieniem zastosowania w medycynie;POIG.01.03.02-00-006/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;115,000.00;115,000.00;115,000.00;97,750.00;Instytut Chemii Bioorganicznej PAN;7770002062;61-704;Poznañ;Wielkopolskie;Powiat m. Poznañ;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-006/08-11;Nie;2010/12/30;2010/12/30
33-46;33;Projekt;Uzyskanie ochrony patentowej aptamerów RNA jako inhibitorów rybonukleazy Dicer;POIG.01.03.02-00-007/08-03;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;68,300.00;68,300.00;68,300.00;58,055.00;Instytut Chemii Bioorganicznej PAN;7770002062;61-704;Poznañ;Wielkopolskie;Powiat m. Poznañ;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-007/08-09;Nie;2010/11/05;2010/11/17
33-47;33;Projekt;Ochrona patentowa wynalazku pt. Sposób uruchomienia fermentacji octowej w warunkach przemys³owych  ;POIG.01.03.02-00-010/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;160,381.20;131,100.00;131,100.00;111,435.00;Instytut Biotechnologii Przemys³u Rolno-Spo¿ywczego;5250008264;02-532;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-010/09-04;Nie;2010/12/21;2010/12/27
33-48;33;Projekt;Ochrona patentowa sposobu otrzymywania 4-furfurylocytozyny oraz  wytworzenie kompozycji antystarzeniowej.;POIG.01.03.02-00-011/09-02;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;341,508.00;341,508.00;341,508.00;290,281.80;Instytut Chemii Bioorganicznej PAN;7770002062;61-704;Poznañ;Wielkopolskie;Powiat m. Poznañ;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-011/09-06;Nie;2010/12/30;2010/12/30
33-49;33;Projekt;Ochrona patentowa wynalazku dotycz¹cego szczepu dro¿d¿y i sposobu uzyskiwania suszonego preparatu tych dro¿d¿y,  gwarantuj¹cego zachowanie  cech technologicznych, umo¿liwiaj¹cych fermentowanie brzeczek (miodowych) o wysokich stê¿eniach cukrów;POIG.01.03.02-00-011/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;228,971.80;190,395.00;190,395.00;161,835.75;Instytut Biotechnologii Przemys³u Rolno-Spo¿ywczego;5250008264;02-532;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-011/10-01;Nie;2010/11/18;2010/11/18
33-50;33;Projekt;Nowe syntetyczne s³odziki i inhibitory s³odkiego smaku;POIG.01.03.02-00-012/09-02;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;289,540.00;289,540.00;289,540.00;246,109.00;Instytut Chemii Organicznej Polskiej Akademii Nauk;5250008933;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-012/09-08;Nie;2010/12/21;2010/12/27
33-51;33;Projekt;Zastosowanie innowacyjnych metod  immobilizacji esterazy lowastatyny do syntezy symwastatyny.;POIG.01.03.02-00-013/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;258,540.00;258,540.00;258,540.00;219,759.00;Instytut Chemii Organicznej Polskiej Akademii Nauk;5250008933;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-013/09-09;Nie;2010/09/07;2010/09/08
33-52;33;Projekt;Ochrona patentowa wynalazku dotycz¹cego szczepów i sposobu otrzymywania prozdrowotnego produktu na bazie py³ku kwiatowego i miodu pszczelego;POIG.01.03.02-00-014/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;295,138.00;248,980.00;248,980.00;211,633.00;Instytut Biotechnologii Przemys³u Rolno-Spo¿ywczego;5250008264;02-532;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-014/10-01;Nie;2010/11/30;2010/11/30
33-53;33;Projekt;Urz¹dzenie do czyszczenie kruszywa mineralnego;POIG.01.03.02-00-015/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;31,104.00;21,900.00;21,900.00;18,615.00;"""Poltegor-Instytut"" Instytut Górnictwa Odkrywkowego";8960005532;51-616;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-015/09-01-K01;Tak;2010/05/10;2010/05/10
33-54;33;Projekt;"Uzyskanie ochrony patentowej wynalazku ""Linie ludzkich i mysich wczesnych prekursorów komórek œródb³onkowych""";POIG.01.03.02-00-016/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;95,656.00;95,656.00;95,656.00;81,307.60;Instytut Immunologii i Terapii Doœwiadczalnej im. Ludwika Hirszfelda PAN;8960005696;53-114;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-016/09-09;Nie;2010/06/02;2010/06/04
33-55;33;Projekt;Kompozycja na bazie wiech konopi przeciwko patogenom, sposób wytwarzania kompozycji oraz zastosowanie wyci¹gu z wiech konopi do wytwarzania kompozycji przeciwko patogenom oraz do zwalczania patogenów grzybiczych;POIG.01.03.02-00-022/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;180,276.00;165,544.00;165,544.00;140,712.40;Instytut W³ókien Naturalnych i Roœlin Zielarskich;7811830940;60-630;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-022/09-04;Nie;2010/05/24;2010/05/24
33-56;33;Projekt;Mase³ko lniane i sposób wytwarzania mase³ka lnianego.;POIG.01.03.02-00-023/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;96,744.00;90,000.00;90,000.00;76,500.00;Instytut W³ókien Naturalnych i Roœlin Zielarskich;7811830940;60-630;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-023/09-04;Nie;2010/05/24;2010/05/24
33-57;33;Projekt;Pêczniej¹cy œrodek ogniochronny i metoda jego wytwarzania (An intumescent fire retardant and the methods of this manufacture);POIG.01.03.02-00-024/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;166,160.00;153,000.00;153,000.00;130,050.00;Instytut W³ókien Naturalnych i Roœlin Zielarskich;7811830940;60-630;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-024/09-04;Nie;2010/05/24;2010/05/24
33-58;33;Projekt; Metody wytwarzania w³ókien i nanow³ókien celulozowych  zawieraj¹cych nanoczastki srebra (Methods of manufacturing cellulose fibers and nanofibers  containing silver nanoparticles).;POIG.01.03.02-00-025/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;89,210.00;83,500.00;83,500.00;70,975.00;Instytut W³ókien Naturalnych i Roœlin Zielarskich;7811830940;60-630;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-025/09-05;Nie;2010/05/24;2010/05/24
33-59;33;Projekt;Urz¹dzenie do obróbki surowców z roœlin w³óknistych oraz sposób ich obróbki;POIG.01.03.02-00-026/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;129,660.00;119,000.00;119,000.00;101,150.00;Instytut W³ókien Naturalnych i Roœlin Zielarskich;7811830940;60-630;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-026/09-04;Nie;2010/05/24;2010/05/24
33-60;33;Projekt;Zastosowanie farmaceutyczne zwi¹zków dendrymerycznych zawieraj¹cych aminokwasy;POIG.01.03.02-00-030/08-03;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;205,000.00;200,000.00;200,000.00;170,000.00;Instytut Chemii Organicznej Polskiej Akademii Nauk;5250008933;01-224;Warszawa;Mazowieckie;Powiat m. st. Warszawa;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-030/08-11;Nie;2010/12/14;2010/12/21
33-61;33;Projekt;Ochrona w³asnoœci przemys³owej technologii i konstrukcji urz¹dzenia wielozadaniowego do regeneracyjnego kszta³towania otwartych cieków wodnych;POIG.01.03.02-00-033/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;161,272.00;155,000.00;155,000.00;131,750.00;Przemys³owy Instytut Maszyn Rolniczych;7770003280;60-963;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-033/10-01;Nie;2010/11/19;2010/11/24
33-62;33;Projekt;Sposób degradacji wêglowodorów w gruntach z wykorzystaniem odpadów poubojowych III kategorii  ;POIG.01.03.02-00-034/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;27,820.00;21,850.00;21,850.00;18,572.50;"""Poltegor-Instytut"" Instytut Górnictwa Odkrywkowego";8960005532;51-616;Wroc³aw;Dolnoœl¹skie;Powiat m. Wroc³aw;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-034/09-04;Nie;2010/05/10;2010/05/10
33-63;33;Projekt;Ochrona w³asnoœci przemys³owej technologii wytwarzania strumienia elektrycznie na³adowanego aerozolu o du¿ej pocz¹tkowej prêdkoœci strugi do zastosowañ agrotechnicznych i dekontaminacyjnych;POIG.01.03.02-00-034/10-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;163,722.00;157,400.00;157,400.00;133,790.00;Przemys³owy Instytut Maszyn Rolniczych;7770003280;60-963;Poznañ;;;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;jednostka naukowa;00 Nie dotyczy;POIG.01.03.02-00-034/10-01;Nie;2010/11/19;2010/11/24
33-64;33;Projekt;Bioaktywacja siarki odpadowej na potrzeby rekultywacji i nawo¿enia gleb;POIG.01.03.02-00-035/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;236,680.00;236,680.00;236,680.00;201,178.00;Uniwersytet im. Adama Mickiewicza;7770006350;61-712;Poznañ;Wielkopolskie;Powiat m. Poznañ;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;uczelnia wy¿sza;00 Nie dotyczy;POIG.01.03.02-00-035/09-09;Nie;2010/10/15;2010/10/20
33-65;33;Projekt;Otrzymywanie i zastosowanie pochodnych beta-diketonów;POIG.01.03.02-00-038/09-01;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.03.00;POIG.01.03.02;333,060.00;333,060.00;333,060.00;283,101.00;Uniwersytet im. Adama Mickiewicza;7770006350;61-712;Poznañ;Wielkopolskie;Powiat m. Poznañ;01 Dzia³alnoœæ B+RT prowadzona w oœrodkach badawczych;uczelnia wy¿sza;00 Nie dotyczy;POIG.01.03.02-00-038/09-08;Nie;2010/10/15;2010/10/20
33-66;33;Projekt;Budowa i produkcja innowacyjnej turbiny hydroenergetycznej z opcj¹ aeracji. PKWiU 24.33;POIG.01.04.00-04-001/09-04;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;7,370,325.58;5,760,904.60;2,761,177.25;2,347,000.66;AIRON INVESTMENT Anna Niemczewska;9531008306;85-880;Bydgoszcz;Kujawsko-pomorskie;Powiat m. Bydgoszcz;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.01.04.00-04-001/09-01;Nie;2010/11/17;2010/12/15
33-67;33;Projekt;Wykorzystanie wysokogradientowej separacji magnetycznej do optymalizacji spalania w kot³owniach olejowych i gazowych.;POIG.01.04.00-04-005/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;5,965,678.00;4,889,900.00;3,327,955.00;2,828,761.75;Nesta Instal  Spó³ka z ograniczon¹ odpowiedzialnoœci¹;8792467538;87-100;Toruñ;Kujawsko-pomorskie;Powiat m. Toruñ / Powiat toruñski;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.01.04.00-04-005/09-05;Nie;2010/06/11;2010/07/05
33-68;33;Projekt;Uruchomienie laboratorium technik optoelektronicznych w celu œwiadczenia innowacyjnych us³ug konserwatorskich, PKWiU 92.52.12;POIG.01.04.00-04-011/09-03;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;583,374.00;583,374.00;375,893.00;319,509.05;Restauro Spó³ka z ograniczon¹ odpowiedzialnoœci¹;8790007086;87-100;Toruñ;Kujawsko-pomorskie;Powiat m. Toruñ / Powiat toruñski;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.01.04.00-04-011/09-04;Nie;2010/06/21;2010/06/25
33-69;33;Projekt;Opracowanie innowacyjnej metodyki i informatycznego systemu zarz¹dzania dla kodyfikacji linii kolejowej;POIG.01.04.00-14-195/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;4,984,160.00;4,113,300.00;1,028,325.00;874,076.25;PKP POLSKIE LINIE KOLEJOWE SPÓ£KA AKCYJNA;1132316427;03-734;Warszawa;Mazowieckie;Powiat m. st. Warszawa;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2010/11/09;2010/11/14
33-70;33;Projekt;Zespó³ mobilnych robotów czyszcz¹cych z przeznaczeniem do kana³ów wentylacyjnych i technologicznych;POIG.01.04.00-24-028/09-02;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;687,040.00;625,000.00;337,000.00;286,450.00;J.T.C. Spó³ka Akcyjna;6250007650;42-500;Bêdzin;Œl¹skie;Powiat bêdziñski / Powiat m. Sosnowiec;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);spó³ka akcyjna - œrednie przedsiêbiorstwo;00 Nie dotyczy;;;2010/06/25;2010/07/13
33-71;33;Projekt;Przeprowadzenie prac rozwojowych celem wprowadzenia na rynek innowacyjnego systemu lekkich paneli samonoœnych do konstrukcji domów oraz zastosowania jako ekrany akustyczne;POIG.01.04.00-24-073/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;9,317,140.00;7,637,000.00;3,436,650.00;2,921,152.50;LS Tech Homes Spó³ka z ograniczon¹ odpowiedzialnoœci¹;5472105335;43-300;Bielsko-Bia³a;Œl¹skie;Powiat m. Bielsko-Bia³a;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.01.04.00-24-073/09-01;Nie;2010/07/30;2010/08/02
33-72;33;Projekt;Stworzenie zintegrowanej sali operacyjnej ALVO INTEGRA i jej wdro¿enie.;POIG.01.04.00-30-068/09-00;Program Operacyjny Innowacyjna Gospodarka;POIG.01.00.00;POIG.01.04.00;;2,086,110.00;1,977,100.00;691,985.00;588,187.25;ALVO Grupa Gastrometal Barbara Staszczuk-Olszewska;6980010535;64-030;Œmigiel;Wielkopolskie;Powiat koœciañski;04 Wsparcie na rzecz rozwoju B+RT, w szczególnoœci w MŒP (w tym dostêp do us³ug zwi¹zanych z B+RT w oœrodkach badawczych);osoba fizyczna prowadz¹ca dzia³alnoœæ gospodarcz¹ - œrednie przedsiêbiorstwo;00 Nie dotyczy;;;2010/12/23;2010/12/31
33-73;33;Projekt;Rozwój potencja³u badawczego laboratorium technologii Laserowych Instytutu Spawalnictwa;POIG.02.01.00-00-114/08-02;Program Operacyjny Innowacyjna Gospodarka;POIG.02.00.00;POIG.02.01.00;;10,310,660.00;8,495,000.00;8,495,000.00;7,220,750.00;Instytut Spawalnictwa;6310102258;44-101;Gliwice;;;02 Infrastruktura B+RT (w tym wyposa¿enie w sprzêt, oprzyrz¹dowanie i szybkie sieci informatyczne ³¹cz¹ce oœrodki badawcze) oraz specjalistyczne oœrodki kompetencji technologicznych;jednostka naukowa;00 Nie dotyczy;POIG.02.01.00-00-114/08-07;Nie;2010/05/20;2010/06/09
33-74;33;Projekt;Centrum Czystych Technologii Wêglowych;POIG.02.01.00-00-165/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.02.00.00;POIG.02.01.00;;194,109,617.90;161,710,000.00;161,710,000.00;137,453,500.00;G³ówny Instytut Górnictwa;6340126016;40-166;Katowice;Œl¹skie;Powiat m. Katowice;02 Infrastruktura B+RT (w tym wyposa¿enie w sprzêt, oprzyrz¹dowanie i szybkie sieci informatyczne ³¹cz¹ce oœrodki badawcze) oraz specjalistyczne oœrodki kompetencji technologicznych;jednostka naukowa;00 Nie dotyczy;POIG.02.01.00-00-165/08-26;Nie;2010/12/09;2011/01/10
33-75;33;Projekt;Œl¹ska BIO-FARMA. Centrum Biotechnologii, Bioin¿ynierii i Bioinformatyki;POIG.02.01.00-00-166/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.02.00.00;POIG.02.01.00;;89,840,000.00;89,840,000.00;89,840,000.00;76,364,000.00;Politechnika Œl¹ska;6310200736;44-100;Gliwice;Œl¹skie;Powiat m. Gliwice;02 Infrastruktura B+RT (w tym wyposa¿enie w sprzêt, oprzyrz¹dowanie i szybkie sieci informatyczne ³¹cz¹ce oœrodki badawcze) oraz specjalistyczne oœrodki kompetencji technologicznych;uczelnia wy¿sza;00 Nie dotyczy;POIG.02.01.00-00-166/08-29;Nie;2010/12/15;2010/12/20
33-76;33;Projekt;Organizacja i wdro¿enie ogólnopolskiego elektronicznego systemu komercjalizacji recenzowanych prac naukowych przy Wy¿szej Szkole Ekonomicznej w Bia³ymstoku;POIG.02.03.02-00-038/09-04;Program Operacyjny Innowacyjna Gospodarka;POIG.02.00.00;POIG.02.03.00;POIG.02.03.02;14,563,798.00;14,563,798.00;14,563,798.00;12,379,228.30;Wy¿sza Szko³a Ekonomiczna w Bia³ymstoku;5421721656;15-732;Bia³ystok;Podlaskie;Powiat m. Bia³ystok;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);uczelnia wy¿sza;00 Nie dotyczy;POIG.02.03.02-00-038/09-19;Nie;2010/10/20;2010/10/25
33-77;33;Projekt;Wirtualna akademia bioinformatyki;POIG.02.03.02-00-044/09-02;Program Operacyjny Innowacyjna Gospodarka;POIG.02.00.00;POIG.02.03.00;POIG.02.03.02;3,402,303.80;2,999,000.00;2,999,000.00;2,549,150.00;BioInfoBank Sp. z o. o.;7792069323;60-744;Poznañ;Wielkopolskie;Powiat m. Poznañ;11 Technologie informacyjne i komunikacyjne (dostêp, bezpieczeñstwo, interoperacyjnoœæ, zapobieganie zagro¿eniom, badania, innowacje, treœci cyfrowe itp.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;;;2010/03/30;2010/03/31
33-78;33;Projekt;TechnoBIT Venture – wiedza i kapita³ dla innowacji;POIG.03.01.00-00-001/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.03.00.00;POIG.03.01.00;;15,744,074.92;14,637,004.52;14,637,004.52;12,441,453.84;Agencja Rozwoju Regionalnego S.A. w Bielsku-Bia³ej;5470168981;43-382;Bielsko-Bia³a;Œl¹skie;Powiat m. Bielsko-Bia³a;07 Inwestycje w przedsiêbiorstwa bezpoœrednio zwi¹zane z dziedzin¹ badañ i innowacji (innowacyjne technologie, tworzenie przedsiêbiorstw przez uczelnie, istniej¹ce oœrodki B+RT i przedsiêbiorstwa itp.);spó³ka akcyjna - du¿e przedsiêbiorstwo;00 Nie dotyczy;;;2010/07/09;2011/03/10
33-79;33;Projekt;Kapita³ dla innowacji w obszarze poszanowania energii;POIG.03.01.00-00-002/08-08;Program Operacyjny Innowacyjna Gospodarka;POIG.03.00.00;POIG.03.01.00;;15,353,412.00;15,353,412.00;15,353,412.00;13,050,400.20;"Park Naukowo-Technologiczny ""Euro-Centrum"" Sp. z o.o.";6342664278;40-568;Katowice;Œl¹skie;Powiat m. Katowice;07 Inwestycje w przedsiêbiorstwa bezpoœrednio zwi¹zane z dziedzin¹ badañ i innowacji (innowacyjne technologie, tworzenie przedsiêbiorstw przez uczelnie, istniej¹ce oœrodki B+RT i przedsiêbiorstwa itp.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - ma³e przedsiêbiorstwo;00 Nie dotyczy;POIG.03.01.00-00-002/08-13-K01;Nie;2010/11/08;2010/11/15
33-80;33;Projekt;Inwestycje w Multimedia jako szansa na rozwój innowacji w Polsce (Media 3.0);POIG.03.01.00-00-007/09-03;Program Operacyjny Innowacyjna Gospodarka;POIG.03.00.00;POIG.03.01.00;;14,016,000.00;14,016,000.00;14,016,000.00;11,913,600.00;Miasteczko Multimedialne Sp. z o. o.;7343269142;33-300;Nowy S¹cz;Ma³opolskie;Powiat m. Nowy S¹cz / Powiat nowos¹decki;07 Inwestycje w przedsiêbiorstwa bezpoœrednio zwi¹zane z dziedzin¹ badañ i innowacji (innowacyjne technologie, tworzenie przedsiêbiorstw przez uczelnie, istniej¹ce oœrodki B+RT i przedsiêbiorstwa itp.);spó³ka z ograniczon¹ odpowiedzialnoœci¹ - mikro przedsiêbiorstwo;00 Nie dotyczy;POIG.03.01.00-00-007/09-06;Nie;2010/06/24;2010/06/30
33-81;33;Projekt;„Innowatorzy 2009 – preinkubacja i wsparcie kapita³owe dla innowatorów w AIP” ;POIG.03.01.00-00-008/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.03.00.00;POIG.03.01.00;;13,321,751.96;12,652,126.19;12,652,126.19;10,754,307.26;Fundacja Akademickie Inkubatory Przedsiêbiorczoœci;5242495143;00-697;Warszawa;Mazowieckie;Powiat m. st. Warszawa;07 Inwestycje w przedsiêbiorstwa bezpoœrednio zwi¹zane z dziedzin¹ badañ i innowacji (innowacyjne technologie, tworzenie przedsiêbiorstw przez uczelnie, istniej¹ce oœrodki B+RT i przedsiêbiorstwa itp.);fundacja;00 Nie dotyczy;;;2010/09/10;2010/09/10
