ID;Rodzic;Typ;Nazwa;Numer umowy/decyzji;Program Operacyjny <Nazwa>;Oś priorytetowa <Kod>;Działanie <Kod>;Poddziałanie <Kod>;Wartość ogółem;Wydatki kwalifikowalne;Dofinansowanie;Dofinansowanie UE;Nazwa beneficjenta;NIP beneficjenta;Kod pocztowy;Miejscowość;Województwo;Powiat;Temat priorytetu;Forma prawna;Obszar realizacji;Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu;Projekt zakończony (Wniosek o płatność końcową);Data podpisania Umowy/Aneksu;Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu
24-66-01-1;24-66-01;Projekt;Wdrożenie innowacyjnej technologii produkcji prototypowych podwozi dźwigów;POIG.04.04.00-24-019/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;50,023,988.30;42,587,888.30;21,293,944.15;18,099,852.53;Vlassenroot Polska Sp. z o.o.;6762329428;44-100;Gliwice;Śląskie;Powiat m. Gliwice;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-24-019/08-01;Nie;2008/12/30;2011/04/26
24-03;24;Powiat;Powiat cieszyński;;;;;;22105453.3;18009224.02;9004612.01;7653920.21;;;;;;;;;;;;;
24-03-01;24-03;Gmina;Cieszyn;;;;;;22105453.3;18009224.02;9004612.01;7653920.21;;;;;;;;;;;;;
24-03-01-1;24-03-01;Projekt;Dywersyfikacja produkcji poprzez wdrożenie innowacyjnych technologii wytwarzania chemii budowlanej;POIG.04.04.00-24-021/08-11;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;22,105,453.30;18,009,224.02;9,004,612.01;7,653,920.21;LAKMA SAT Spółka z ograniczoną odpowiedzialnością;5481010309;43-400;Cieszyn;Śląskie;Powiat cieszyński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-24-021/08-06;Nie;2008/12/30;2010/12/08
24-63;24;Powiat;Powiat m. Chorzów;;;;;;27234746.16;24149082.84;11833050.59;10058093.0;;;;;;;;;;;;;
24-63-01;24-63;Gmina;M. Chorzów;;;;;;27234746.16;24149082.84;11833050.59;10058093.0;;;;;;;;;;;;;
24-63-01-1;24-63-01;Projekt;Uruchomienie produkcji płyt warstwowych z rdzeniem poliuretanowym i poliuretanowo-izocjanurowym;POIG.04.04.00-24-022/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;27,234,746.16;24,149,082.84;11,833,050.59;10,058,093.00;Paneltech;6270012306;41-508;Chorzów;;;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-24-022/08-08;Tak;2008/12/30;2010/08/10
24-72;24;Powiat;Powiat m. Ruda Śląska;;;;;;9907132.0;9270364.0;5562218.4;4727885.64;;;;;;;;;;;;;
24-72-01;24-72;Gmina;M. Ruda Śląska;;;;;;9907132.0;9270364.0;5562218.4;4727885.64;;;;;;;;;;;;;
24-72-01-1;24-72-01;Projekt;Dywersyfikacja usług poprzez wprowadzenie innowacyjnej technologii modernizacji nasypów kolejowych i likwidacji osuwisk.;POIG.04.04.00-24-025/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;9,907,132.00;9,270,364.00;5,562,218.40;4,727,885.64;"Zakład Instalacji Sanitarnych i Robót Inżynieryjnych ""Sanel"" Spółka z o.o.";6410007335;41-705;Ruda Śląska;Śląskie;Powiat m. Ruda Śląska;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-24-025/08-04;Nie;2008/12/30;2010/07/30
24-77-01-2;24-77-01;Projekt;Dywersyfikacja działalności poprzez wprowadzenie na rynek słupów oświetleniowych wg normy PN-EN 12767.;POIG.04.04.00-24-034/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;10,004,000.00;8,200,000.00;4,100,000.00;3,485,000.00;"Zakład Produkcji Sprzętu Oświetleniowego ""ROSA"" Stanisław Rosa";2220074473;43-100;Tychy;Śląskie;Powiat m. Tychy;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/01/21
24-12;24;Powiat;Powiat rybnicki;;;;;;71676342.0;58345500.0;23338200.0;19837470.0;;;;;;;;;;;;;
24-12-04;24-12;Gmina;Lyski;;;;;;71676342.0;58345500.0;23338200.0;19837470.0;;;;;;;;;;;;;
24-12-04-1;24-12-04;Projekt;Wykorzystanie technologii postformingu w celu uzyskania unikalnej konstrukcji skrzydeł drzwiowych;POIG.04.04.00-24-040/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;71,676,342.00;58,345,500.00;23,338,200.00;19,837,470.00;Classen-Pol SA;6420000033;44-292;Zwonowice;Śląskie;Powiat m. Rybnik / Powiat rybnicki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - duże przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/04/13
24-02;24;Powiat;Powiat bielski;;;;;;10520914.0;8623700.0;5174220.0;4398087.0;;;;;;;;;;;;;
24-02-02;24-02;Gmina;Bestwina;;;;;;10520914.0;8623700.0;5174220.0;4398087.0;;;;;;;;;;;;;
24-02-02-1;24-02-02;Projekt;Uruchomienie nowoczesnego zakładu produkcji lekkich samolotów dyspozycyjnych własnej konstrukcji;POIG.04.04.00-24-048/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;10,520,914.00;8,623,700.00;5,174,220.00;4,398,087.00;Zakłady Lotnicze Margański & Mysłowski spółka z ograniczoną odpowiedzialnością;5471960127;43-300;Bielsko-Biała;Śląskie;Powiat m. Bielsko-Biała;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/09/30
24-68;24;Powiat;Powiat m. Jaworzno;;;;;;20706168.27;16972269.08;8486134.54;7213214.36;;;;;;;;;;;;;
24-68-01;24-68;Gmina;M. Jaworzno;;;;;;20706168.27;16972269.08;8486134.54;7213214.36;;;;;;;;;;;;;
24-68-01-1;24-68-01;Projekt;Produkcja skór w technologii bezchromowej;POIG.04.04.00-24-049/08-07;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;20,706,168.27;16,972,269.08;8,486,134.54;7,213,214.36;Garbarnia Szczakowa S.A.;6321796454;43-602;Jaworzno;Śląskie;Powiat m. Jaworzno;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/11/05
24-13-04;24-13;Gmina;Tarnowskie Góry;;;;;;16263791.95;11432796.38;5716398.19;4858938.46;;;;;;;;;;;;;
24-13-04-1;24-13-04;Projekt;zakup innowacyjnej maszyny do produkcji kruchych ciastek z ciasta francuskiego;POIG.04.04.00-24-051/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;16,263,791.95;11,432,796.38;5,716,398.19;4,858,938.46;REM-HUT Spółka Akcyjna;6452185248;42-289;Woźniki;Śląskie;Powiat lubliniecki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka akcyjna - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/10/01
24-65-01-2;24-65-01;Projekt;Dywersyfikacja produkcji poprzez wdrożenie innowacyjnej technologii produkcji opakowań z tworzyw sztucznych;POIG.04.04.00-24-059/08-09;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;30,301,140.00;28,159,963.60;14,079,981.80;11,967,984.53;GTX Hanex Plastic Sp z o.o.;7820021269;41-303;Dąbrowa Górnicza;Śląskie;Powiat m. Dąbrowa Górnicza;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/05
24-79;24;Powiat;Powiat m. Żory;;;;;;8116451.0;8028451.0;4757037.8;4043482.13;;;;;;;;;;;;;
24-79-01;24-79;Gmina;M. Żory;;;;;;8116451.0;8028451.0;4757037.8;4043482.13;;;;;;;;;;;;;
24-79-01-1;24-79-01;Projekt;Innowacyjna suszarnia na biomasę - budowa budynku produkcyjnego, udoskonalenie prototypu, opatentowanie, wdrożenie do produkcji.;POIG.04.04.00-24-061/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;8,116,451.00;8,028,451.00;4,757,037.80;4,043,482.13;Agencja Rozwoju Przedsiębiorczości  Sp. z o.o.;6272544220;41-500;Chorzów;Śląskie;Powiat m. Chorzów;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/02/07
24-77-01-3;24-77-01;Projekt;Całościowa zmiana procesu produkcyjnego fundamentów betonowych wynikająca z ochrony wzoru przemysłowego.;POIG.04.04.00-24-064/08-03;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;13,008,677.00;8,602,250.00;4,301,125.00;3,655,956.25;"ZAKŁAD HANDLOWO-USŁUGOWY ""ROSA"" Spółka z ograniczoną odpowiedzialnością";6460325600;43-109;Tychy;Śląskie;Powiat m. Tychy;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/11/09
24-15;24;Powiat;Powiat wodzisławski;;;;;;16937647.1;13758295.0;8236977.0;7001430.45;;;;;;;;;;;;;
24-15-04;24-15;Gmina;Wodzisław Śląski;;;;;;16937647.1;13758295.0;8236977.0;7001430.45;;;;;;;;;;;;;
24-15-04-1;24-15-04;Projekt;Zasadnicza zmiana dotycząca całościowego procesu produkcyjnego istniejącej Spółki BRUK.;POIG.04.04.00-24-065/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;16,937,647.10;13,758,295.00;8,236,977.00;7,001,430.45;"""BRUK"" Spółka z Ograniczoną Odpowiedzialnością";6472391614;44-352;Czyżowice;Śląskie;Powiat wodzisławski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/01/31
26-05;26;Powiat;Powiat konecki;;;;;;105743658.2;90107310.0;41480762.6;35258648.21;;;;;;;;;;;;;
26-05-08;26-05;Gmina;Stąporków;;;;;;105743658.2;90107310.0;41480762.6;35258648.21;;;;;;;;;;;;;
26-05-08-1;26-05-08;Projekt;"Budowa fabryki płytek ceramicznych opartej o innowacyjną technologię produkcji ""CONTINUA""";POIG.04.04.00-26-002/08-08;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;105,743,658.20;90,107,310.00;41,480,762.60;35,258,648.21;"""VALDI - CERAMICA"" Spółka z ograniczoną odpowiedzialnością";6581871276;26-220;Stąporków;Świętokrzyskie;Powiat konecki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/17
26-61-01-2;26-61-01;Projekt;Wdrożenie innowacyjnej technologii offsetowej przez Drogowiec-PL;POIG.04.04.00-26-003/08-02;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;18,420,658.00;14,238,000.00;7,119,000.00;6,051,150.00;DROGOWIEC-PL Spółka z ograniczoną odpowiedzialnością;6570309855;25-432;Kielce;Świętokrzyskie;Powiat m. Kielce;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/01/10
26-13;26;Powiat;Powiat włoszczowski;;;;;;49124816.57;49124816.57;29474889.94;25053656.45;;;;;;;;;;;;;
26-13-02;26-13;Gmina;Krasocin;;;;;;49124816.57;49124816.57;29474889.94;25053656.45;;;;;;;;;;;;;
26-13-02-1;26-13-02;Projekt;Wdrożenie innowacyjnej technologii produkcji uszlachetnionej płyty meblowej;POIG.04.04.00-26-005/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;49,124,816.57;49,124,816.57;29,474,889.94;25,053,656.45;"Tartak ""Olczyk"" Ludwik Olczyk";6560200022;29-105;Krasocin;Świętokrzyskie;Powiat włoszczowski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);osoba fizyczna prowadząca działalność gospodarczą - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/27
28-61;28;Powiat;Powiat m. Elbląg;;;;;;100941435.0;80187174.0;41120014.15;35022397.0;;;;;;;;;;;;;
28-61-01;28-61;Gmina;M. Elbląg;;;;;;100941435.0;80187174.0;41120014.15;35022397.0;;;;;;;;;;;;;
28-61-01-1;28-61-01;Projekt;Uruchomienie produkcji wielkogabarytowych, unikatowych odlewów ze stopów żelaza dla energetyki;POIG.04.04.00-28-002/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;86,363,800.00;70,790,000.00;35,395,000.00;30,085,750.00;ALSTOM Power Sp. z o.o.;5780002163;00-124;Warszawa;Mazowieckie;Powiat m. st. Warszawa;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/09/21
28-15;28;Powiat;Powiat ostródzki;;;;;;58829940.0;48483000.0;24090600.0;20477010.0;;;;;;;;;;;;;
28-15-09;28-15;Gmina;Ostróda - miasto;;;;;;58829940.0;48483000.0;24090600.0;20477010.0;;;;;;;;;;;;;
28-15-09-1;28-15-09;Projekt;Dywersyfikacja produkcji zakładu Ostróda Yacht poprzez wdrożenie innowacyjnej technologii PRISMAXXI;POIG.04.04.00-28-006/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;58,829,940.00;48,483,000.00;24,090,600.00;20,477,010.00;"""Ostróda Yacht"" Spółka z ograniczoną odpowiedzialnością";7411001625;14-100;Ostróda;Warmińsko-mazurskie;Powiat iławski / Powiat ostródzki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-28-006/08-11;Nie;2008/12/30;2010/12/29
28-12;28;Powiat;Powiat nowomiejski;;;;;;12241080.88;9119980.0;5464488.0;4644814.8;;;;;;;;;;;;;
28-12-04;28-12;Gmina;Kurzętnik;;;;;;12241080.88;9119980.0;5464488.0;4644814.8;;;;;;;;;;;;;
28-12-04-1;28-12-04;Projekt;Uruchomienie produkcji słupów strunobetonowych metodą wirowania na bazie form dzielonych;POIG.04.04.00-28-007/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;12,241,080.88;9,119,980.00;5,464,488.00;4,644,814.80;"Przedsiębiorstwo Przemysłu Betonów ""PREFABET-KURZĘTNIK"" Sp. z o.o.";8771398269;13-306;Kurzętnik;Warmińsko-mazurskie;Powiat nowomiejski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/09/14
28-61-01-2;28-61-01;Projekt;"""Wdrożenie nowoczesnego, zintegrowanego systemu wytapiania żeliwa""";POIG.04.04.00-28-008/08-05;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;13,697,416.00;8,576,135.00;5,121,281.00;4,353,088.85;Odlewnia ELZAMECH Sp. z o.o.;5781002685;82-300;Elbląg;Warmińsko-mazurskie;Powiat elbląski / Powiat m. Elbląg;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-28-008/08-08;Nie;2008/12/30;2010/08/16
28-14;28;Powiat;Powiat olsztyński;;;;;;12545876.32;9090571.0;6316631.7;5426068.55;;;;;;;;;;;;;
28-14-03;28-14;Gmina;Dobre Miasto;;;;;;11979716.32;8524411.0;5937087.7;5046524.55;;;;;;;;;;;;;
28-14-03-1;28-14-03;Projekt;Wdrożenie innowacyjnych rozwiązań technologicznych i produktowych połączonych z rozwojem działalności produkcyjnej i Badawczo-Rozwojowej przedsiębiorstwa.;POIG.04.04.00-28-010/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;11,806,496.32;8,353,611.00;5,847,527.70;4,970,398.55;BOGART Sp. z o.o.;7393070709;11-040;Nowa Wieś Mała;Warmińsko-mazurskie;Powiat olsztyński;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - małe przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-28-010/08-05;Nie;2008/12/30;2010/10/05
30-27;30;Powiat;Powiat turecki;;;;;;55858188.0;40470104.78;17111549.52;14544817.09;;;;;;;;;;;;;
30-27-08;30-27;Gmina;Turek - miasto;;;;;;45146588.0;31235028.61;12494011.44;10619909.72;;;;;;;;;;;;;
30-27-08-1;30-27-08;Projekt;Nowy wymiar siedzenia - wdrożenie innowacyjnej technologii produkcji krzeseł;POIG.04.04.00-30-002/08-10;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;45,146,588.00;31,235,028.61;12,494,011.44;10,619,909.72;PROFIM Sp. z o.o.;6680000366;62-700;Turek;Wielkopolskie;Powiat turecki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/24
30-27-08;30-27;Gmina;Turek;;;;;;10711600.0;9235076.17;4617538.08;3924907.37;;;;;;;;;;;;;
30-27-08-1;30-27-08;Projekt;Innowacyjna technologia galwanicznego pokrycia cynkiem w Sintur Sp. z o.o.;POIG.04.04.00-30-004/08-04;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;10,711,600.00;9,235,076.17;4,617,538.08;3,924,907.37;"""Sintur"" Spółka z ograniczoną odpowiedzialnością";6681693006;62-700;Turek;Wielkopolskie;Powiat turecki;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2010/10/18
30-21;30;Powiat;Powiat poznański;;;;;;39135752.47;9847163.2;3984506.28;3386830.34;;;;;;;;;;;;;
30-21-11;30-21;Gmina;Murowana Goślina;;;;;;38907490.47;9693483.2;3877393.28;3295784.29;;;;;;;;;;;;;
30-21-11-1;30-21-11;Projekt;"""Zastosowanie innowacyjnej technologii termoformowania w Zakładzie Produkcyjnym Inline Poland Sp. z o.o. w Murowanej Goślinie""";POIG.04.04.00-30-007/08-07;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;38,907,490.47;9,693,483.20;3,877,393.28;3,295,784.29;Inline Poland Spółka z o.o.;7820007370;62-095;Murowana Goślina;Wielkopolskie;Powiat poznański;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - duże przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-30-007/08-07;Nie;2008/12/30;2011/04/01
30-06;30;Powiat;Powiat jarociński;;;;;;31669019.43;15536623.42;7768311.69;6603064.94;;;;;;;;;;;;;
30-06-01;30-06;Gmina;Jaraczewo;;;;;;31669019.43;15536623.42;7768311.69;6603064.94;;;;;;;;;;;;;
30-06-01-1;30-06-01;Projekt;Wdrożenie innowacyjnej technologii produkcji płyt termoizolacyjnych z zastosowaniem czystego CO2;POIG.04.04.00-30-024/08-03;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;31,669,019.43;15,536,623.42;7,768,311.69;6,603,064.94;RCI Spółka z ograniczoną odpowiedzialnością;6172051908;63-304;Pieruchy;Wielkopolskie;Powiat pleszewski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-30-024/08-02;Tak;2008/12/30;2010/07/28
30-64-01-2;30-64-01;Projekt;Wdrożenie pierwszej na świecie technologii produkcji nawozu mikroelementowego - chelatu Fe(III)HBED;POIG.04.04.00-30-025/08-09;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;13,126,712.00;11,547,996.00;5,773,998.00;4,907,898.30;Przedsiębiorstwo Produkcyjno-Consultingowe ADOB Spółka z ograniczoną odpowiedzialnością Spółka komandytowa;7822411342;61-028;Poznań;Wielkopolskie;Powiat m. Poznań;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka komandytowa - średnie przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/05/20
30-20;30;Powiat;Powiat pleszewski;;;;;;18300000.0;14955000.0;7477500.0;6355875.0;;;;;;;;;;;;;
30-20-06;30-20;Gmina;Pleszew;;;;;;18300000.0;14955000.0;7477500.0;6355875.0;;;;;;;;;;;;;
30-20-06-1;30-20-06;Projekt;Wdrożenie nowej technologii produkcji elementów budowlanych tworzących System Stropowy  STROPEX;POIG.04.04.00-30-032/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;18,300,000.00;14,955,000.00;7,477,500.00;6,355,875.00;P.P.H.U. Stropex Sp. Jawna Renata Bruzi, Krzysztof Bruzi;6172018087;63-330;Dobrzyca;Wielkopolskie;Powiat pleszewski;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka jawna - średnie przedsiębiorstwo;00 Nie dotyczy;POIG.04.04.00-30-032/08-08;Nie;2008/12/30;2010/08/17
32-62-01-2;32-62-01;Projekt;Lotnicza Platforma Fotogrametryczna - LPF;POIG.04.04.00-32-001/08-06;Program Operacyjny Innowacyjna Gospodarka;POIG.04.00.00;POIG.04.04.00;;11,151,870.51;9,140,877.47;5,467,634.91;4,647,489.67;GISPRO Spółka z ograniczoną odpowiedzialnością;9552179786;70-785;Szczecin;Zachodniopomorskie;Powiat m. Szczecin;07 Inwestycje w przedsiębiorstwa bezpośrednio związane z dziedziną badań i innowacji (innowacyjne technologie, tworzenie przedsiębiorstw przez uczelnie, istniejące ośrodki B+RT i przedsiębiorstwa itp.);spółka z ograniczoną odpowiedzialnością - mikro przedsiębiorstwo;00 Nie dotyczy;;;2008/12/30;2011/03/16
32-14;32;Powiat;Powiat stargardzki;;;;;;64088172.0;60430990.0;30200495.0;25670420.75;;;;;;;;;;;;;
32-14-09;32-14;Gmina;Stara Dąbrowa;;;;;;64088172.0;60430990.0;30200495.0;25670420.75;;;;;;;;;;;;;
