"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"POIS.12.01.00-00-094/08-01";"Zakup ambulansu ratunkowego w celu poprawy bezpieczeństwa zdrowotnego mieszkańców powiatu pleszewskiego.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat pleszewski";"";"375,535.30";"375,535.30";"319,205.00";"319,205.00";"Pleszewskie Centrum Medyczne w Pleszewie Sp. z o.o.";"6080074563";"63-300";"Pleszew";"Wielkopolskie";"Powiat pleszewski";"76 Infrastruktura ochrony zdrowia";"niepubliczny zakład opieki zdrowotnej (w tym osoby prowadzące praktyki lekarskie/pielęgniarskie)";"00 Nie dotyczy";"POIS.12.01.00-00-094/08-04";"Tak";"2010/03/01";"2010/03/09"
"POIS.12.01.00-00-095/08-01";"Zakup karetek na potrzeby SOR dla Szpitala Powiatowego w Limanowej w celu podniesienia bezpieczeństwa zdrowotnego mieszkańców powiatu limanowskiego.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat limanowski";"";"776,462.86";"776,462.86";"659,993.43";"659,993.43";"Szpital Powiatowy w Limanowej";"7371741935";"34-600";"Limanowa";"Małopolskie";"Powiat limanowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-095/08-02";"Tak";"2010/03/01";"2010/03/03"
"POIS.12.01.00-00-096/08-02";"Poprawa dostępności, jakości i efektywności ratownictwa medycznego w powiecie kolskim poprzez zakup ambulansów z wyposażeniem dla SOR SP ZOZ w Kole.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat kolski";"";"343,044.80";"343,044.80";"291,588.08";"291,588.08";"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Kole";"6661889172";"62-600";"Koło";"Wielkopolskie";"Powiat kolski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-096/08-03";"Tak";"2010/08/31";"2010/09/10"
"POIS.12.01.00-00-097/08-01";"Zdążyć na czas! - zakup ambulansu ratunkowego dla ZOZ w Kłobucku.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"Powiat kłobucki";"";"419,082.42";"358,000.00";"304,300.00";"304,300.00";"Zespół Opieki Zdrowotnej w Kłobucku";"5741778741";"42-100";"Kłobuck";"Śląskie";"Powiat kłobucki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"";"";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-100/08-01";"Zakup dwóch ambulansów sanitarnych celem wymiany środków transportu dla potrzeb zespołów ratownictwa medycznego w Dziale Pomocy Doraźnej Zespołu Zakładów Opieki Zdrowotnej w Wadowicach.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat wadowicki";"";"800,000.00";"751,935.60";"639,145.26";"639,145.26";"Zespół Zakładów Opieki Zdrowotnej w Wadowicach ";"5512124676";"34-100";"Wadowice";"Małopolskie";"Powiat wadowicki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-100/08-01";"Tak";"2010/03/02";"2010/03/15"
"POIS.12.01.00-00-103/08-02";"Zakup specjalistycznych środków transportu sanitarnego wraz z wyposażeniem na potrzeby zespołów ratownictwa medycznego  SP ZOZ w Turku.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat turecki";"";"1,057,745.10";"1,057,745.10";"899,083.33";"899,083.33";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Turku";"6681580495";"62-700";"Turek";"Wielkopolskie";"Powiat turecki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-103/08-05";"Tak";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-108/08-01";"Zakup specjalistycznych środków transportu sanitarnego wraz z wyposażeniem na potrzeby zespołów ratownictwa medycznego WSPRiTS w Białej Podlaskiej.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Lubelskie";"Powiat m. Biała Podlaska";"";"1,992,700.00";"1,992,700.00";"1,693,795.00";"1,693,795.00";"Wojewódzka Stacja Pogotowia Ratunkowego i Transportu Sanitarnego w Białej Podlaskiej";"5371950595";"21-500";"Biała Podlaska";"Lubelskie";"Powiat bialski / Powiat m. Biała Podlaska";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-108/08-03-K01";"Tak";"2010/03/04";"2010/03/04"
"POIS.12.01.00-00-109/08-01";"Poprawa skuteczności udzielania pomocy Zespołów Ratownictwa Medycznego poprzez wymianę ambulansu wraz z wyposażeniem dla Pałuckiego Centrum Zdrowia.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Kujawsko-pomorskie";"Powiat żniński";"";"378,697.69";"318,215.42";"270,483.10";"270,483.10";"Pałuckie Centrum Zdrowia - spółka z ograniczoną odpowiedzialnością";"5621688969";"88-400";"Żnin";"Kujawsko-pomorskie";"Powiat żniński";"76 Infrastruktura ochrony zdrowia";"niepubliczny zakład opieki zdrowotnej (w tym osoby prowadzące praktyki lekarskie/pielęgniarskie)";"00 Nie dotyczy";"POIS.12.01.00-00-109/08-01";"Tak";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-115/08-00";"Poprawa skuteczności udzielania pomocy w stanach zagrożenia zdrowotnego poprzez wymianę ambulansu pogotowia ratunkowego w Wodzisławiu Śląskim.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"Powiat wodzisławski";"";"424,126.00";"422,540.00";"359,159.00";"359,159.00";"Zakład Opieki Zdrowotnej Zespół Opieki Zdrowotnej w Wodzisławiu Śląskim";"6471839389";"44-300";"Wodzisław Śląski";"Śląskie";"Powiat wodzisławski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-115/08-03";"Tak";"2010/04/08";"2010/04/13"
"POIS.12.01.00-00-116/08-00";"Wymiana dwóch ambulansów specjalistycznych z wyposażeniem dla Opolskiego Centrum Ratownictwa Medycznego w Opolu.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Opolskie";"Powiat opolski";"";"680,000.00";"680,000.00";"578,000.00";"578,000.00";"Opolskie Centrum Ratownictwa Medycznego";"7542650979";"45-369";"Opole";"";"";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-116/08-02";"Tak";"2010/03/25";"2010/03/26"
"POIS.12.01.00-00-119/08-03";"Zakup ambulansu wraz z wyposażeniem na potrzeby podstawowego zespołu ratownictwa medycznego dla powiatu nidzickiego.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Warmińsko-mazurskie";"Powiat nidzicki";"";"457,978.33";"438,604.30";"372,813.65";"372,813.65";"Zespół Opieki Zdrowotnej w Nidzicy";"9840078782";"13-100";"Nidzica";"Warmińsko-mazurskie";"Powiat nidzicki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-119/08-03";"Tak";"2010/03/01";"2010/03/03"
"POIS.12.01.00-00-120/08-01";"Doposażenie Powiatowej Stacji Pogotowia Ratunkowego w Tarnowie poprzez wymianę dwóch ambulansów.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat tarnowski";"";"710,000.00";"710,000.00";"603,500.00";"603,500.00";"Powiat Tarnowski";"9930088270";"33-100";"Tarnów";"Małopolskie";"Powiat m. Tarnów / Powiat tarnowski";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa - powiat";"00 Nie dotyczy";"POIS.12.01.00-00-120/08-03";"Tak";"2010/01/28";"2010/03/05"
"POIS.12.01.00-00-121/08-02";"Świadczenia zdrowotne na wysokim poziomie w powiecie chełmińskim - zakup specjalistycznych środków transportu sanitarnego";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Kujawsko-pomorskie";"Powiat chełmiński";"";"419,335.20";"419,335.20";"356,434.92";"356,434.92";"Zespół Opieki Zdrowotnej w Chełmnie";"8751350414";"86-200";"Chełmno";"Kujawsko-pomorskie";"Powiat chełmiński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-121/08-03";"Tak";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-122/08-02";"Wzrost bezpieczeństwa zdrowotnego w powiecie żywieckim poprzez zakup ambulansów wraz z wyposażeniem dla Działu Pomocy Doraźnej Zespołu ZOZ w Żywcu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"Powiat żywiecki";"";"762,307.36";"740,100.00";"629,085.00";"629,085.00";"Zespół Zakładów Opieki Zdrowotnej w Żywcu";"5532089262";"34-300";"Żywiec";"Śląskie";"Powiat żywiecki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"";"";"2010/03/01";"2010/03/03"
"POIS.12.01.00-00-124/08-03";"Doposażenie Powiatowej Stacji Pogotowia Ratunkowego w Tarnowie poprzez zakup nowego ambulansu";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat tarnowski";"";"314,561.69";"314,561.69";"267,377.44";"267,377.44";"Powiat Tarnowski";"9930088270";"33-100";"Tarnów";"Małopolskie";"Powiat m. Tarnów / Powiat tarnowski";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa - powiat";"00 Nie dotyczy";"";"";"2010/05/10";"2010/05/17"
"POIS.12.01.00-00-127/08-00";"Zakup ambulansu na potrzeby zespołów  wyjazdowych działających w ramach SOR SP ZOZ w Leżajsku";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podkarpackie";"Powiat leżajski";"";"350,143.59";"350,143.59";"297,622.05";"297,622.05";"Samodzielny Publiczny Zespół Opieki Zdrowotnej Leżajsk";"8161452585";"37-300";"Leżajsk";"Podkarpackie";"Powiat leżajski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-127/08-01";"Tak";"2010/04/16";"2010/04/20"
"POIS.12.01.00-00-130/08-01";"Zakup ambulansu wraz z wyposażeniem dla SPS ZOZ w Lęborku w celu poprawy jakości ratownictwa medycznego w Powiecie Lęborskim";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat lęborski";"";"348,178.04";"348,178.04";"295,951.33";"295,951.33";"Samodzielny Publiczny Specjalistyczny Zakład Opieki Zdrowotnej w Lęborku";"8411461899";"84-300";"Lębork";"Pomorskie";"Powiat lęborski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-130/08-03";"Tak";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-133/08-01";"Poprawa efektywności systemu ochrony zdrowia w Powiecie Kartuskim poprzez zakup ambulansów na potrzeby oddziału ratunkowego.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat kartuski";"";"789,359.40";"789,359.40";"670,955.49";"670,955.49";"Powiat Kartuski";"5891638355";"83-300";"Kartuzy";"Pomorskie";"Powiat kartuski";"76 Infrastruktura ochrony zdrowia";"powiatowa samorządowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.12.01.00-00-133/08-03";"Tak";"2010/06/30";"2010/09/06"
"POIS.12.01.00-00-134/08-02";"Zakup ambulansów wraz z wyposażeniem na potrzeby Ratownictwa Medycznego Szpitala Specjalistycznego w Jaśle";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Podkarpackie";"Powiat jasielski";"";"811,734.24";"696,379.80";"591,922.83";"591,922.83";"Szpital Specjalistyczny w Jaśle";"6851950733";"38-200";"Jasło";"Podkarpackie";"Powiat jasielski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-134/08-05";"Tak";"2010/03/01";"2010/03/03"
"POIS.12.01.00-00-135/08-02";"Zapewnienie najwyższej efektywności działań ratownictwa medycznego w powiecie przasnyskim poprzez zakup 3 ambulansów";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Mazowieckie";"Powiat przasnyski";"";"959,111.72";"947,111.80";"805,045.03";"805,045.03";"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Przasnyszu";"7611333881";"06-300";"Przasnysz";"Mazowieckie";"Powiat przasnyski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-135/08-04";"Tak";"2010/03/01";"2010/03/03"
"POIS.12.01.00-00-139/08-02";"Poprawa skuteczności działań w stanie nagłego zagrożenia życia w powiecie staszowskim poprzez zakup dodatkowego ambulansu przez SPZZOZ w Staszowie";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Świętokrzyskie";"Powiat staszowski";"";"452,578.75";"408,204.37";"346,973.71";"346,973.71";"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Staszowie";"8661455641";"28-200";"Staszów";"Świętokrzyskie";"Powiat staszowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-139/08-05";"Tak";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-140/08-02";"Wymiana ambulansu na potrzeby zespołu ratownictwa medycznego specjalistycznego w SP ZOZ Rypin.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Kujawsko-pomorskie";"Powiat rypiński";"";"500,261.30";"500,261.30";"425,222.10";"425,222.10";"Samodzielny Publiczny Zakład Opieki Zdrowotnej ";"8921296985";"87-500";"Rypin";"Kujawsko-pomorskie";"Powiat rypiński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-140/08-04";"Tak";"2010/10/11";"2010/10/13"
"POIS.12.01.00-00-155/08-02";"Poprawa bezpieczeństwa zdrowotnego mieszkańców powiatu głubczyckiego poprzez zakup nowych ambulansów ratowniczych wraz z wyposażeniem.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Opolskie";"Powiat głubczycki";"";"1,018,000.00";"1,018,000.00";"865,300.00";"865,300.00";"Powiat Głubczycki";"7481418164";"48-100";"Głubczyce";"Opolskie";"Powiat głubczycki";"76 Infrastruktura ochrony zdrowia";"powiatowa samorządowa jednostka organizacyjna";"00 Nie dotyczy";"POIS.12.01.00-00-155/08-01";"Tak";"2010/04/30";"2010/08/16"
"POIS.12.01.00-00-157/08-02";"Wzrost dostępu do wysokiej jakości usług medycznych przedszpitalnych przez wymianę ambulansu z wyposażeniem dla ratownictwa medycznego SPZOZ w Bochni.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat bocheński";"";"490,500.00";"478,500.00";"406,725.00";"406,725.00";"Samodzielny Publiczny Zakład Opieki Zdrowotnej Szpital Powiatowy w Bochni";"8681604021";"32-700";"Bochnia";"Małopolskie";"Powiat bocheński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-157/08-07";"Tak";"2010/03/02";"2010/04/21"
"POIS.12.01.00-00-158/08-01";"Poprawa bezpieczeństwa zdrowotnego mieszkańców powiatu myślenickiego i turystów poprzez wymianę zużytych ambulansów.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat myślenicki";"";"600,000.00";"600,000.00";"510,000.00";"510,000.00";"Powiat Myślenicki";"6811692319";"32-400";"Myślenice";"Małopolskie";"Powiat myślenicki";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa";"00 Nie dotyczy";"POIS.12.01.00-00-158/08-03";"Nie";"2010/08/31";"2010/09/06"
"POIS.12.01.00-00-159/08-01";"Zakup podstawowych i specjalistycznych ambulansów na potrzeby Wojewódzkiego Pogotowia Ratunkowego w Katowicach.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"Powiat m. Katowice";"";"5,925,900.00";"5,627,000.00";"4,782,950.00";"4,782,950.00";"Wojewódzkie Pogotowie Ratunkowe w Katowicach";"9542260707";"40-024";"Katowice";"Śląskie";"Powiat m. Katowice";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-159/08-05";"Nie";"2010/03/01";"2010/03/09"
"POIS.12.01.00-00-167/08-00";"Zakup ambulansu wraz z wyposażeniem dla Podstawowego Zespołu Ratownictwa Medycznego w powiecie oleckim przez ""Olmedica w Olecku - Sp. z o.o."".";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Warmińsko-mazurskie";"Powiat olecki";"";"379,702.23";"371,162.23";"315,487.89";"315,487.89";"""Olmedica w Olecku - Sp. z o.o.""";"8471488956";"19-400";"Olecko";"Warmińsko-mazurskie";"Powiat olecki";"76 Infrastruktura ochrony zdrowia";"spółka z ograniczoną odpowiedzialnością - średnie przedsiębiorstwo";"00 Nie dotyczy";"POIS.12.01.00-00-167/08-02";"Tak";"2010/03/22";"2010/03/22"
"POIS.12.01.00-00-168/08-01";"Zmniejszenie śmiertelnych następstw wypadków i powikłań zdrowia mieszkańców gminy Polanów poprzez zakup wysokiej klasy środka transportu sanitarnego.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Zachodniopomorskie";"Powiat koszaliński";"";"331,140.00";"331,140.00";"281,469.00";"281,469.00";"Zespół Opieki Zdrowotnej w Polanowie";"6691072702";"76-010";"Polanów";"Zachodniopomorskie";"Powiat koszaliński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-168/08-02";"Tak";"2010/10/04";"2010/10/06"
"POIS.12.01.00-00-169/08-02";"Poprawa skuteczności udzielania pomocy przedszpitalnej na terenie działania SP ZOZ w Lubartowie poprzez zakup ambulansów ratowniczych.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Lubelskie";"Powiat lubartowski";"";"1,621,407.95";"1,587,724.87";"1,349,566.13";"1,349,566.13";"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Lubartowie";"7141632875";"21-100";"Lubartów";"Lubelskie";"Powiat lubartowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-169/08-06";"Tak";"2010/03/01";"2010/03/09"
"POIS.12.01.00-00-183/08-02";"Poprawa efektywności pracy zespołów ratownictwa medycznego w Samodzielnym Publicznym Zespole Opieki Zdrowotnej w Myszkowie poprzez zakup dwóch nowoczesnych ambulansów.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Śląskie";"Powiat myszkowski";"";"765,000.00";"765,000.00";"650,250.00";"650,250.00";"Samodzielny Publiczny Zespół Opieki Zdrowotnej";"5771744296";"42-300";"Myszków";"Śląskie";"Powiat myszkowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-183/08-02-K01";"Tak";"2010/03/02";"2010/05/28"
"POIS.12.01.00-00-202/08-00";"Zwiększenie skuteczności działania Zespołów Ratownictwa Medycznego SP ZOZ RM-MEDITRANS w Siedlcach poprzez wymianę 3 ambulansów medycznych.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Mazowieckie";"Powiat m. Siedlce";"";"1,209,092.00";"1,055,250.00";"896,962.50";"896,962.50";"Samodzielny Publiczny Zakład Opieki Zdrowotnej ""RM-MEDITRANS"" Stacja Pogotowia Ratunkowego i Transportu Sanitarnego w Siedlcach";"8212098373";"08-110";"Siedlce";"Mazowieckie";"Powiat m. Siedlce / Powiat siedlecki";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-202/08-03";"Tak";"2010/03/25";"2010/03/25"
"POIS.12.01.00-00-211/08-00";"Zakup aparatury i sprzętu medycznego dla szpitalnego oddziału ratunkowego Szpitala Wojewódzkiego im. Jana Pawła II w Bełchatowie";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Łódzkie";"Powiat bełchatowski";"";"1,443,410.00";"1,443,410.00";"1,226,898.50";"1,226,898.50";"Szpital Wojewódzki im. Jana Pawła II w Bełchatowie";"7691787666";"97-400";"Bełchatów";"Łódzkie";"Powiat bełchatowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-211/08-02";"Nie";"2010/09/30";"2010/10/04"
"POIS.12.01.00-00-212/08-01";"Przebudowa pomieszczeń Brzeskiego Centrum Medycznego w Brzegu na Szpitalny Oddział Ratunkowy";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Opolskie";"Powiat brzeski";"";"6,115,560.95";"6,115,560.95";"5,198,226.80";"5,198,226.80";"Powiat Brzeski";"7471567388";"49-300";"Brzeg";"Opolskie";"Powiat brzeski";"76 Infrastruktura ochrony zdrowia";"wspólnota samorządowa - powiat";"00 Nie dotyczy";"";"";"2010/12/31";"2011/01/25"
"POIS.12.01.00-00-216/08-00";"Dostosowanie Szpitalnego Oddziału Ratunkowego w SPZOZ w Brzesku do wymogów obowiązujących przepisów prawa, wraz z doposażeniem  w aparaturę medyczną.";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Małopolskie";"Powiat brzeski";"";"4,128,391.93";"4,123,511.93";"3,504,985.14";"3,504,985.14";"Samodzielny Publiczny Zespół Opieki Zdrowotnej w Brzesku";"8691663456";"32-800";"Brzesko";"Małopolskie";"Powiat brzeski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"";"";"2010/09/30";"2010/10/04"
"POIS.12.01.00-00-221/08-01";"Modernizacja Szpitalnego Oddziału Ratunkowego wraz z zakupem sprzętu dla Szpitala Wojewódzkiego we Włocławku";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Kujawsko-pomorskie";"Powiat m. Włocławek";"";"15,684,579.91";"15,684,579.91";"13,331,892.92";"13,331,892.92";"Szpital Wojewódzki we Włocławku";"8882434270";"87-800";"Włocławek ";"Kujawsko-pomorskie";"Powiat m. Włocławek";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-221/08-05";"Nie";"2010/10/29";"2010/10/29"
"POIS.12.01.00-00-231/08-00";"Poprawa jakości ratownictwa medycznego w Powiecie Lęborskim poprzez rozbudowę oraz doposażenie w sprzęt medyczny Szpitalnego Oddziału Ratunkowego w Lęborku";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Pomorskie";"Powiat lęborski";"";"5,111,877.67";"5,111,877.67";"4,345,096.01";"4,345,096.01";"Samodzielny Publiczny Specjalistyczny Zakład Opieki Zdrowotnej w Lęborku";"8411461899";"84-300";"Lębork";"Pomorskie";"Powiat lęborski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-231/08-03";"Nie";"2010/04/09";"2010/04/09"
"POIS.12.01.00-00-232/08-00";"Rozbudowa i doposażenie Szpitalnego Oddziału Ratunkowego - II etap modernizacji Szpitala Powiatowego w Krotoszynie";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat krotoszyński";"";"9,043,424.08";"6,551,577.29";"5,568,840.69";"5,568,840.69";"Samodzielny Publiczny Zakład Opieki Zdrowotnej w Krotoszynie";"6211536551";"63-700";"Krotoszyn";"Wielkopolskie";"Powiat krotoszyński";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-232/08-03";"Nie";"2010/04/12";"2010/04/30"
"POIS.12.01.00-00-238/08-02";"Dostosowanie Szpitalnego Oddziału Ratunkowego Wojewódzkiego Szpitala Zespolonego w Koninie do wymagań prawnych poprzez doposażenie w wyroby medyczne";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Wielkopolskie";"Powiat koniński";"";"3,923,390.00";"3,923,390.00";"3,334,881.50";"3,334,881.50";"Wojewódzki Szpital Zespolony w Koninie";"6651042675";"62-504";"Konin";"Wielkopolskie";"Powiat koniński / Powiat m. Konin";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-238/08-04";"Nie";"2010/10/28";"2010/10/29"
"POIS.12.01.00-00-251/08-00";"Dostosowanie Szpitalnego Oddziału Ratunkowego SP ZZOZ w Janowie Lubelskim do wymagań prawnych poprzez doposażenie  w sprzęt medyczny - etap I ";"Program Operacyjny Infrastruktura i Środowisko";"POIS.12.00.00";"POIS.12.01.00";"";"Lubelskie";"Powiat janowski";"";"1,464,622.10";"1,464,622.10";"1,244,928.78";"1,244,928.78";"Samodzielny Publiczny Zespół Zakładów Opieki Zdrowotnej w Janowie Lubelskim";"8621439920";"23-300";"Janów Lubelski";"Lubelskie";"Powiat janowski";"76 Infrastruktura ochrony zdrowia";"publiczny zakład opieki zdrowotnej";"00 Nie dotyczy";"POIS.12.01.00-00-251/08-02";"Nie";"2010/10/11";"2010/10/11"
