"Numer umowy/decyzji";"Tytuł projektu";"Program Operacyjny <Nazwa>";"Oś priorytetowa <Kod>";"Działanie <Kod>";"Poddziałanie <Kod>";"Województwo";"Powiat";"Gmina";"Wartość ogółem";"Wydatki kwalifikowalne";"Dofinansowanie";"Dofinansowanie UE";"Nazwa beneficjenta";"NIP beneficjenta";"Kod pocztowy";"Miejscowość";"Województwo";"Powiat";"Temat priorytetu";"Forma prawna";"Obszar realizacji";"Ostatni Wniosek o płatność dla najbardziej aktualnej Umowy/Aneksu";"Projekt zakończony (Wniosek o płatność końcową)";"Data podpisania Umowy/Aneksu";"Data utworzenia w KSI SIMIK 07-13 Umowy/Aneksu"
"RPPM.01.05.02-00-010/08-03";"Budowa partnerstwa i opracowanie strategii klastra branży ICT/ETI";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.05.00";"RPPM.01.05.02";"Pomorskie";"";"";"149,900.00";"149,900.00";"112,425.00";"112,425.00";"Politechnika Gdańska";"5840203593";"80-952";"Gdańsk";"";"";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"uczelnia wyższa";"01 Obszar miejski";"RPPM.01.05.02-00-010/08-02";"Tak";"2010/05/11";"2010/05/11"
"RPPM.01.06.01-00-003/08-03";"System Promocji i Informacji Gospodarczej Województwa Pomorskiego";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"10,903,740.39";"10,903,740.39";"8,177,785.26";"8,177,785.26";"Agencja Rozwoju Pomorza S.A.";"5830002002";"80-387";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"spółka akcyjna - średnie przedsiębiorstwo";"01 Obszar miejski";"RPPM.01.06.01-00-003/08-07";"Nie";"2010/08/13";"2010/08/16"
"RPPM.01.06.01-00-005/09-01";"Pomorze - EXPO 2010";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.01.00.00";"RPPM.01.06.00";"RPPM.01.06.01";"Pomorskie";"";"";"967,058.88";"918,670.56";"689,002.92";"689,002.92";"Urząd Marszałkowski Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wojewódzka samorządowa jednostka organizacyjna";"01 Obszar miejski";"";"";"2010/11/16";"2011/01/21"
"RPPM.03.03.00-00-001/10-00";"Utworzenie Funduszu Powierniczego JESSICA w województwie pomorskim";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.03.00.00";"RPPM.03.03.00";"";"Pomorskie";"";"";"236,313,514.53";"236,313,514.53";"236,313,514.53";"204,529,900.05";"Europejski Bank Inwestycyjny";"0";"L-2950";"Luksemburg";"";"";"03 Transfer technologii i udoskonalanie sieci współpracy między MŚP, między MŚP a innymi przedsiębiorstwami, uczelniami, wszelkiego rodzaju instytucjami na poziomie szkolnictwa pomaturalnego, władzami regionalnymi, ośrodkami badawczymi oraz biegunami naukowymi i technologicznymi (parkami naukowymi i technologicznymi, technopoliami itd.)";"bez szczególnej formy prawnej";"01 Obszar miejski";"RPPM.03.03.00-00-001/10-01";"Nie";"2010/07/12";"2010/07/13"
"RPPM.10.01.00-00-004/09-03";"Wsparcie procesu zarządzania i wdrażania RPO WP w 2010 roku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.10.00.00";"RPPM.10.01.00";"";"Pomorskie";"";"";"19,438,900.00";"19,438,900.00";"14,579,175.00";"14,579,175.00";"Samorząd Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPPM.10.01.00-00-004/09-10";"Nie";"2010/11/19";"2010/11/23"
"RPPM.10.01.00-22-005/10-00";"Wsparcie procesu zarządzania i wdrażania RPO WP w 2011 roku.";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.10.00.00";"RPPM.10.01.00";"";"Pomorskie";"";"";"19,348,000.00";"19,348,000.00";"14,511,000.00";"14,511,000.00";"Samorząd Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2010/12/29";"2010/12/30"
"RPPM.10.02.00-00-003/09-01";"Informacja i komunikacja w 2010 roku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.10.00.00";"RPPM.10.02.00";"";"Pomorskie";"";"";"3,246,000.00";"3,246,000.00";"2,434,500.00";"2,434,500.00";"Samorząd Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2010/12/29";"2011/02/01"
"RPPM.10.02.00-22-004/10-00";"Informacja i komunikacja w 2011 roku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.10.00.00";"RPPM.10.02.00";"";"Pomorskie";"";"";"3,320,000.00";"3,320,000.00";"2,490,000.00";"2,490,000.00";"Samorząd Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPPM.10.02.00-22-004/10-01";"Nie";"2010/12/29";"2010/12/30"
"RPPM.10.03.00-00-004/09-02";"Wsparcie procesu przygotowania i wdrażania projektów w 2010 roku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.10.00.00";"RPPM.10.03.00";"";"Pomorskie";"";"";"115,100.00";"115,100.00";"86,325.00";"86,325.00";"Samorząd Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPPM.10.03.00-00-004/09-11";"Nie";"2010/11/19";"2010/11/23"
"RPPM.10.03.00-22-005/10-00";"Wsparcie procesu przygotowania i wdrażania projektów w 2011 roku";"Regionalny Program Operacyjny Województwa Pomorskiego";"RPPM.10.00.00";"RPPM.10.03.00";"";"Pomorskie";"";"";"132,000.00";"132,000.00";"99,000.00";"99,000.00";"Samorząd Województwa Pomorskiego";"5832569948";"80-810";"Gdańsk";"Pomorskie";"Powiat m. Gdańsk";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPPM.10.03.00-22-005/10-03";"Nie";"2010/12/29";"2010/12/30"
"RPSL.01.01.01-00-008/09-02";"Dofinansowanie Lokalnego Funduszu Pożyczkowego przy ARL S.A. w celu wsparcia mikro i małych przedsiębiorstw z terenie woj. śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.01";"Śląskie";"";"";"2,427,960.00";"2,381,000.00";"2,000,040.00";"2,000,040.00";"Agencja Rozwoju Lokalnego S.A.";"6442312490";"41-200";"Sosnowiec";"Śląskie";"Powiat m. Sosnowiec";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundusz - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/12/01";"2010/12/02"
"RPSL.01.01.01-00-009/09-01";"Fundusz Pożyczkowy w Częstochowie prowadzony przez Agencję Rozwoju Regionalnego w Częstochowie S.A. dla przedsiębiorców z województwa śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.01";"Śląskie";"";"";"5,000,000.00";"5,000,000.00";"3,990,000.00";"3,990,000.00";"Agencja Rozwoju Regionalnego w Częstochowie S.A.";"5730108310";"42-217";"Częstochowa";"Śląskie";"Powiat m. Częstochowa";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundusz - duże przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/11/30";"2010/12/01"
"RPSL.01.01.01-00-011/09-01";"Ułatwienie dostępu do finansowania działalności przedsiębiorców  na terenie województwa śląskiego poprzez dofinansowanie Śląskiego Regionalnego Funduszu Poręczeniowego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.01";"Śląskie";"";"";"23,977,670.98";"23,600,000.00";"20,001,000.00";"20,001,000.00";"Śląski Regionalny Fundusz Poręczeniowy Spółka z ograniczoną odpowiedzialnością";"9542367405";"40-045";"Katowice";"Śląskie";"Powiat m. Katowice";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundusz - małe przedsiębiorstwo";"01 Obszar miejski";"";"";"2010/10/21";"2010/10/25"
"RPSL.01.01.02-00-002/08-04";"Wodzisław Śląski Południowa Brama Polski";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.02";"Śląskie";"";"";"285,963.33";"270,896.74";"230,262.22";"230,262.22";"Miasto Wodzisław Śląski";"6471277603";"44-300";"Wodzisław Śląski";"Śląskie";"Powiat wodzisławski";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wspólnota samorządowa - gmina";"01 Obszar miejski";"";"";"2010/12/13";"2010/12/16"
"RPSL.01.01.02-00-012/09-01";"Elektryzujące Jaworzno - promocja potencjału inwestycyjnego miasta";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.01.00.00";"RPSL.01.01.00";"RPSL.01.01.02";"Śląskie";"";"";"1,494,400.00";"1,494,400.00";"1,270,240.00";"1,270,240.00";"Miasto Jaworzno";"6320008360";"43-600";"Jaworzno";"Śląskie";"Powiat m. Jaworzno";"09 Inne działania mające na celu pobudzanie badań, innowacji i przedsiębiorczości w MŚP";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPSL.01.01.02-00-012/09-05";"Nie";"2010/09/09";"2010/09/13"
"RPSL.02.02.00-00-036/08-02";"Rozbudowa i upowszechnienie Systemu Elektronicznej Komunikacji Administracji Publicznej w Województwie Śląskim - SEKAP2";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.02.00.00";"RPSL.02.02.00";"";"Śląskie";"";"";"10,284,600.00";"10,284,600.00";"8,741,910.00";"8,741,910.00";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPSL.02.02.00-00-036/08-12";"Nie";"2010/11/25";"2010/11/29"
"RPSL.02.02.00-00-038/09-00";"Elektroniczna Platforma Pracy Śląskiej Administracji Zespolonej";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.02.00.00";"RPSL.02.02.00";"";"Śląskie";"";"";"7,942,609.92";"7,942,609.92";"6,378,710.02";"6,378,710.02";"Wojewoda Śląski";"9541727830";"40-024";"Katowice";"Śląskie";"Powiat m. Katowice";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"organ władzy, administracji rządowej";"01 Obszar miejski";"";"";"2010/12/30";"2010/12/30"
"RPSL.02.02.00-00-048/08-03";"DOSTOSOWANIE ZASOBU ŚLĄSKIEJ BIBLIOTEKI CYFROWEJ DO ROZSZERZONEGO DOSTĘPU INTERNETOWEGO - RID";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.02.00.00";"RPSL.02.02.00";"";"Śląskie";"";"";"1,641,598.19";"1,640,810.15";"1,394,688.62";"1,394,688.62";"Uniwersytet Śląski";"6340197134";"40-007";"Katowice";"Śląskie";"Powiat m. Katowice";"13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.)";"uczelnia wyższa";"01 Obszar miejski";"RPSL.02.02.00-00-048/08-07";"Tak";"2010/03/15";"2010/03/17"
"RPSL.02.02.00-00-060/09-00";"Budowa Otwartego Regionalnego Systemu Informacji Przestrzennej (ORSIP).";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.02.00.00";"RPSL.02.02.00";"";"Śląskie";"";"";"5,893,800.00";"5,893,800.00";"4,733,310.78";"4,733,310.78";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.)";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPSL.02.02.00-00-060/09-02";"Nie";"2010/11/23";"2010/11/30"
"RPSL.03.04.00-00-003/09-01";"Śląskie. Pozytywna energia. Promocja turystyczna województwa śląskiego na targach krajowych wraz z publikacją materiałów informacyjnych i promocyjnych";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.04.00";"";"Śląskie";"";"";"1,764,706.00";"1,764,706.00";"1,500,000.10";"1,500,000.10";"Śląska Organizacja Turystyczna";"9542494931";"40-085";"Katowice";"Śląskie";"Powiat m. Katowice";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"stowarzyszenie";"01 Obszar miejski";"RPSL.03.04.00-00-003/09-08";"Nie";"2010/08/20";"2010/08/23"
"RPSL.03.04.00-00-004/09-01";"Ogólnopolska kampania produktów turystycznych województwa śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.04.00";"";"Śląskie";"";"";"4,261,867.11";"4,261,867.11";"3,409,493.69";"3,409,493.69";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - województwo";"01 Obszar miejski";"RPSL.03.04.00-00-004/09-02";"Tak";"2010/07/08";"2010/07/16"
"RPSL.03.04.00-00-023/08-02";"tymRazem Śląskie! Promocja turystyczna województwa śląskiego podczas targów krajowych i zagranicznych wraz z publikacją materiałów informacyjnych i promocyjnych";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.04.00";"";"Śląskie";"";"";"1,171,109.65";"1,171,109.65";"995,443.20";"995,443.20";"Śląska Organizacja Turystyczna";"9542494931";"40-085";"Katowice";"Śląskie";"Powiat m. Katowice";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"stowarzyszenie";"01 Obszar miejski";"RPSL.03.04.00-00-023/08-07";"Tak";"2010/05/06";"2010/05/07"
"RPSL.03.04.00-00-027/09-00";"Welcome to Twinpigs City - promocja regionalnego produktu turystycznego zlokalizowanego w Żorach";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.03.00.00";"RPSL.03.04.00";"";"Śląskie";"";"";"821,670.00";"673,500.00";"572,475.00";"572,475.00";"Gmina Miejska Żory";"6511001647";"44-240";"Żory";"Śląskie";"Powiat m. Żory";"57 Inne wsparcie na rzecz wzmocnienia usług turystycznych";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPSL.03.04.00-00-027/09-03";"Nie";"2010/07/13";"2010/07/14"
"RPSL.04.01.00-00-007/08-03";"Zabezpieczenie drewnianych kościołów na terenie Archidiecezji Katowickiej";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.01.00";"";"Śląskie";"";"";"4,423,011.70";"3,922,776.90";"3,334,360.36";"3,334,360.36";"Kuria Metropolitalna Archidiecezji Katowickiej w Katowicach";"9540024902";"40-043";"Katowice";"Śląskie";"Powiat m. Katowice";"58 Ochrona i zachowanie dziedzictwa kulturowego";"Kościół Katolicki";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2010/12/21";"2010/12/22"
"RPSL.04.02.00-00-004/10-00";"Przygotowanie e-informacji kulturalnej gmin i powiatów do integracji z regionalnymi portalami kultury i turystyki województwa śląskiego";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.02.00";"";"Śląskie";"";"";"7,639,945.00";"7,639,945.00";"6,493,953.25";"6,493,953.25";"Fundacja Informatyki i Zarządzania";"7272660642";"93-491";"Łódź";"Łódzkie";"Powiat m. Łódź";"13 Usługi i aplikacje dla obywateli (e-zdrowie, e-administracja, e-edukacja, e-integracja itp.)";"fundacja";"01 Obszar miejski";"RPSL.04.02.00-00-004/10-02";"Nie";"2010/11/05";"2010/11/10"
"RPSL.04.03.00-00-004/09-03";"Śląski Ogród Sztuk";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"";"";"482,038.86";"398,924.94";"339,086.19";"339,086.19";"Zespół Pieśni i Tańca  Śląsk  im. Stanisława Hadyny";"5750008327";"42-286";"Koszęcin";"Śląskie";"Powiat lubliniecki";"60 Inne wsparcie dla poprawy usług kulturalnych";"wojewódzka samorządowa jednostka organizacyjna";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSL.04.03.00-00-004/09-06";"Tak";"2010/08/20";"2010/10/19"
"RPSL.04.03.00-00-007/09-01";"Święto Śląska 2010 - piknik artystyczny";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"";"";"788,732.54";"616,732.54";"524,222.65";"524,222.65";"Zespół Pieśni i Tańca  Śląsk  im. Stanisława Hadyny";"5750008327";"42-286";"Koszęcin";"Śląskie";"Powiat lubliniecki";"60 Inne wsparcie dla poprawy usług kulturalnych";"wojewódzka samorządowa jednostka organizacyjna";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"RPSL.04.03.00-00-007/09-04";"Tak";"2010/03/09";"2010/03/09"
"RPSL.04.03.00-00-027/09-01";"Katowice-miasto wielkich wydarzeń";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.04.00.00";"RPSL.04.03.00";"";"Śląskie";"";"";"911,387.46";"911,387.46";"455,693.73";"455,693.73";"Miasto Katowice";"6340010147";"40-098";"Katowice";"Śląskie";"Powiat m. Katowice";"60 Inne wsparcie dla poprawy usług kulturalnych";"wspólnota samorządowa - gmina";"01 Obszar miejski";"RPSL.04.03.00-00-027/09-05";"Nie";"2010/09/03";"2010/09/06"
"RPSL.05.04.00-00-008/09-03";"Ogólnodostępna Platforma Informacji: Tereny poprzemysłowe i zdegradowane, jako integralna część Regionalnego Systemu Informacji Przestrzennej (RSIP)";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.05.00.00";"RPSL.05.04.00";"";"Śląskie";"";"";"3,729,032.53";"3,572,619.99";"3,036,726.99";"3,036,726.99";"Główny Instytut Górnictwa";"6340126016";"40-166";"Katowice";"Śląskie";"Powiat m. Katowice";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"jednostka naukowa";"01 Obszar miejski";"RPSL.05.04.00-00-008/09-07";"Nie";"2010/12/20";"2010/12/30"
"RPSL.06.02.03-00-001/10-00";"Utworzenie Funduszu Powierniczego JESSICA w województwie śląskim.";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.06.00.00";"RPSL.06.02.00";"RPSL.06.02.03";"Śląskie";"";"";"249,618,000.00";"249,618,000.00";"249,618,000.00";"212,175,300.00";"Europejski Bank Inwestycyjny";"0";"L-2950";"Luksemburg";"";"";"61 Zintegrowane projekty na rzecz rewitalizacji obszarów miejskich i wiejskich";"bez szczególnej formy prawnej";"01 Obszar miejski";"RPSL.06.02.03-00-001/10-02";"Nie";"2010/07/09";"2010/07/16"
"RPSL.08.01.00-00-001/09-01";"Zintegrowany Informatyczny System Wspomagania Zarządzania w Uniwersytecie Śląskim -  etap I";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.08.00.00";"RPSL.08.01.00";"";"Śląskie";"";"";"8,389,540.13";"6,941,942.16";"5,900,650.83";"5,900,650.83";"Uniwersytet Śląski w Katowicach";"6340197134";"40-007";"Katowice";"Śląskie";"Powiat m. Katowice";"11 Technologie informacyjne i komunikacyjne (dostęp, bezpieczeństwo, interoperacyjność, zapobieganie zagrożeniom, badania, innowacje, treści cyfrowe itp.)";"uczelnia wyższa";"01 Obszar miejski";"RPSL.08.01.00-00-001/09-02";"Tak";"2010/06/11";"2010/06/14"
"RPSL.10.01.00-00-001/08-01";"Roczny Plan Działania na rok 2007 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania. ";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"1,556,539.78";"1,556,539.78";"1,556,539.78";"1,556,539.78";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPSL.10.01.00-00-001/08-02";"Tak";"2010/06/02";"2010/07/06"
"RPSL.10.01.00-00-003/08-01";"Roczny Plan Działań na rok 2007 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania. ";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"57,928.36";"57,928.36";"57,928.36";"57,928.36";"Śląskie Centrum Przedsiębiorczości ";"9542613270";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"";"";"2010/06/02";"2010/07/06"
"RPSL.10.01.00-00-005/08-02";"Roczny Plan Działań na rok 2009 w ramach Działania 10.1 Wsparcie procesu zarządzania i wdrażania. ";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.01.00";"";"Śląskie";"";"";"7,994,269.98";"7,994,269.98";"7,994,269.98";"7,994,269.98";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"85 Przygotowanie, realizacja, monitorowanie i kontrola";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"RPSL.10.01.00-00-005/08-20-K01";"Tak";"2010/02/16";"2010/02/19"
"RPSL.10.02.00-00-001/08-01";"Roczny Plan Działania na rok 2007 w ramach Działania 10.2 Działania informacyjne i promocyjne.";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.02.00";"";"Śląskie";"";"";"238,904.55";"238,904.55";"238,904.55";"238,904.55";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"";"";"2010/06/02";"2010/07/06"
"RPSL.10.02.00-00-004/08-03";"Roczny Plan Działań na rok 2009 w ramach Działania 10.2 Działania informacyjne i promocyjne.";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.02.00";"";"Śląskie";"";"";"1,172,481.36";"1,172,481.36";"1,172,481.36";"1,172,481.36";"Województwo Śląskie";"9542260713";"40-037";"Katowice";"Śląskie";"Powiat m. Katowice";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPSL.10.02.00-00-004/08-19";"Tak";"2010/02/16";"2010/02/19"
"RPSL.10.02.00-00-007/09-01";"Roczny Plan Działania na rok 2010 w ramach Działania 10.2 Działania informacyjne i promocyjne";"Regionalny Program Operacyjny Województwa Śląskiego";"RPSL.10.00.00";"RPSL.10.02.00";"";"Śląskie";"";"";"220,000.00";"220,000.00";"220,000.00";"220,000.00";"Śląskie Centrum Przedsiębiorczości";"9542613270";"41-500";"Chorzów";"Śląskie";"Powiat m. Chorzów";"86 Ocena, badania/ekspertyzy, informacja i komunikacja";"wojewódzka samorządowa jednostka organizacyjna";"00 Nie dotyczy";"RPSL.10.02.00-00-007/09-18";"Nie";"2010/06/22";"2010/08/20"
"RPSW.01.03.00-26-004/10-01";"Dokapitalizowanie Funduszu Pożyczkowego Ośrodka Promowania Przedsiębiorczości w Sandomierzu		
";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.01.00.00";"RPSW.01.03.00";"";"Świętokrzyskie";"";"";"8,757,490.00";"8,751,000.00";"6,999,924.90";"6,999,924.90";"Ośrodek Promowania i Wspierania Przedsiębiorczości Rolnej w Sandomierzu";"8640007587";"27-600";"Sandomierz";"Świętokrzyskie";"Powiat sandomierski";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"fundacja";"00 Nie dotyczy";"RPSW.01.03.00-26-004/10-01";"Nie";"2010/12/23";"2010/12/23"
"RPSW.01.03.00-26-005/10-00";"Świętokrzyski Fundusz Pożyczkowy		
";"Regionalny Program Operacyjny Województwa Świętokrzyskiego";"RPSW.01.00.00";"RPSW.01.03.00";"";"Świętokrzyskie";"";"";"25,436,333.73";"25,436,333.73";"21,620,883.67";"21,620,883.67";"Koneckie Stowarzyszenie Wspierania Przedsiębiorczości";"6581220917";"26-200";"Końskie";"Świętokrzyskie";"Powiat konecki";"05 Usługi w zakresie zaawansowanego wsparcia dla przedsiębiorstw i grup przedsiębiorstw";"stowarzyszenie";"00 Nie dotyczy";"RPSW.01.03.00-26-005/10-01";"Nie";"2010/12/20";"2010/12/21"
"RPWM.05.01.02-28-001/08-04";"Zakup 3 szt. dwuczłonowych autobusów szynowych dla Województwa Warmińsko-Mazurskiego. ";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.05.00.00";"RPWM.05.01.00";"RPWM.05.01.02";"Warmińsko-mazurskie";"";"";"28,261,811.53";"28,261,811.53";"18,217,563.72";"18,217,563.72";"Samorząd Województwa Warmińsko - Mazurskiego";"7392965551";"10-562";"Olsztyn";"Warmińsko-mazurskie";"Powiat m. Olsztyn";"18 Tabor kolejowy";"wspólnota samorządowa - województwo";"00 Nie dotyczy";"RPWM.05.01.02-28-001/08-05";"Tak";"2010/02/24";"2010/02/25"
"RPWM.07.02.02-28-061/10-00";"e-mazury: usługi i aplikacje dla przedsiebiorców z branzy turystycznej";"Regionalny Program Operacyjny Województwa Warmińsko-Mazurskiego";"RPWM.07.00.00";"RPWM.07.02.00";"RPWM.07.02.02";"Warmińsko-mazurskie";"";"";"98,088.00";"80,400.00";"40,200.00";"34,170.00";"Bartoszewicz Adam mazuryinfo.com";"8481743692";"19-300";"Ełk";"Warmińsko-mazurskie";"Powiat ełcki / Powiat olecki";"14 Usługi i aplikacje dla MŚP (e-handel, kształcenie i szkolenie, tworzenie sieci itp.)";"osoba fizyczna prowadząca działalność gospodarczą - mikro przedsiębiorstwo";"05 Obszary wiejskie (poza obszarami górskimi, wyspami lub o niskiej i bardzo niskiej gęstości zaludnienia)";"";"";"2010/12/29";"2010/12/30"
